name,technology,bidding_EOM,bidding_nodal,bidding_DAM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_536,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,18.838567689,0.0,1.0,0.0,58,operator_536,Market
Unit_537,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,7.034175729,0.0,1.0,0.0,58,operator_537,Market
Unit_538,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,121.77062559999999,0.0,1.0,0.0,58,operator_538,Market
Unit_539,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,73.13636522200001,0.0,1.0,0.0,59,operator_539,Market
Unit_540,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,148.87562113,0.0,1.0,0.0,59,operator_540,Market
Unit_541,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,265.010289163,0.0,1.0,0.0,59,operator_541,Market
Unit_542,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,17.19492369,0.0,1.0,0.0,60,operator_542,Market
Unit_543,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,138.1755712,0.0,1.0,0.0,60,operator_543,Market
Unit_544,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,404.4355677,0.0,1.0,0.0,60,operator_544,Market
Unit_545,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,13.482256638,0.0,1.0,0.0,62,operator_545,Market
Unit_546,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,15.21224372,0.0,1.0,0.0,62,operator_546,Market
Unit_547,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,97.03218626,0.0,1.0,0.0,62,operator_547,Market
Unit_548,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,252.5517147,0.0,1.0,0.0,62,operator_548,Market
Unit_549,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,67.013957973,0.0,1.0,0.0,66,operator_549,Market
Unit_550,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,12.367397716,0.0,1.0,0.0,66,operator_550,Market
Unit_551,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,324.33891292,0.0,1.0,0.0,66,operator_551,Market
Unit_552,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,47.46287263,0.0,1.0,0.0,66,operator_552,Market
Unit_553,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,6.716490801999999,0.0,1.0,0.0,68,operator_553,Market
Unit_554,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,146.88165382,0.0,1.0,0.0,68,operator_554,Market
Unit_555,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,18.15716354,0.0,1.0,0.0,68,operator_555,Market
Unit_556,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,25.38011529,0.0,1.0,0.0,69,operator_556,Market
Unit_557,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,27.41209622,0.0,1.0,0.0,69,operator_557,Market
Unit_558,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,41.9975404,0.0,1.0,0.0,70,operator_558,Market
Unit_559,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,11.290563412000001,0.0,1.0,0.0,70,operator_559,Market
Unit_560,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,248.50959102000002,0.0,1.0,0.0,70,operator_560,Market
Unit_561,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,110.94965323,0.0,1.0,0.0,70,operator_561,Market
Unit_562,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,56.903265760000004,0.0,1.0,0.0,71,operator_562,Market
Unit_563,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,3.808548217,0.0,1.0,0.0,71,operator_563,Market
Unit_564,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,699.58868342,0.0,1.0,0.0,71,operator_564,Market
Unit_565,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,727.96978788,0.0,1.0,0.0,71,operator_565,Market
Unit_566,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,42.941238995000006,0.0,1.0,0.0,72,operator_566,Market
Unit_567,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,13.463977226,0.0,1.0,0.0,72,operator_567,Market
Unit_568,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,552.64941232,0.0,1.0,0.0,72,operator_568,Market
Unit_569,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,751.6993399099999,0.0,1.0,0.0,72,operator_569,Market
Unit_570,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,47.221287669999995,0.0,1.0,0.0,74,operator_570,Market
Unit_571,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,661.9673643,0.0,1.0,0.0,74,operator_571,Market
Unit_572,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,969.2437149,0.0,1.0,0.0,74,operator_572,Market
Unit_573,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,29.35275521,0.0,1.0,0.0,75,operator_573,Market
Unit_574,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,310.5022483,0.0,1.0,0.0,75,operator_574,Market
Unit_575,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,364.9684518,0.0,1.0,0.0,75,operator_575,Market
Unit_576,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,27.5858479,0.0,1.0,0.0,77,operator_576,Market
Unit_577,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,28.05850309,0.0,1.0,0.0,77,operator_577,Market
Unit_578,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,144.3307445,0.0,1.0,0.0,77,operator_578,Market
Unit_579,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,234.0804399,0.0,1.0,0.0,77,operator_579,Market
Unit_580,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,86.96849274,0.0,1.0,0.0,78,operator_580,Market
Unit_581,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,12.49607244,0.0,1.0,0.0,78,operator_581,Market
Unit_582,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,87.91399109,0.0,1.0,0.0,78,operator_582,Market
Unit_583,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,59.34884685,0.0,1.0,0.0,78,operator_583,Market
Unit_584,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,58.062629986,0.0,1.0,0.0,81,operator_584,Market
Unit_585,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,1.177828609,0.0,1.0,0.0,81,operator_585,Market
Unit_586,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,244.96486154,0.0,1.0,0.0,81,operator_586,Market
Unit_587,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,287.29323490999997,0.0,1.0,0.0,81,operator_587,Market
Unit_588,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,14.60962405,0.0,1.0,0.0,83,operator_588,Market
Unit_589,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,25.665500710000003,0.0,1.0,0.0,84,operator_589,Market
Unit_590,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,3.7353964389999996,0.0,1.0,0.0,84,operator_590,Market
Unit_591,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,51.14360118,0.0,1.0,0.0,84,operator_591,Market
Unit_592,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,44.506099719999995,0.0,1.0,0.0,84,operator_592,Market
Unit_593,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,156.62531955999998,0.0,1.0,0.0,85,operator_593,Market
Unit_594,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,625.802334,0.0,1.0,0.0,85,operator_594,Market
Unit_595,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,762.2881368000001,0.0,1.0,0.0,85,operator_595,Market
Unit_596,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,19.75098064,0.0,1.0,0.0,90,operator_596,Market
Unit_597,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,219.2540989,0.0,1.0,0.0,90,operator_597,Market
Unit_598,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,153.3610179,0.0,1.0,0.0,90,operator_598,Market
Unit_599,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,172.9497462,0.0,1.0,0.0,93,operator_599,Market
Unit_600,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,486.6433259,0.0,1.0,0.0,93,operator_600,Market
Unit_601,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,1148.281467,0.0,1.0,0.0,93,operator_601,Market
Unit_602,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,75.84001259,0.0,1.0,0.0,95,operator_602,Market
Unit_603,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,307.8883115,0.0,1.0,0.0,95,operator_603,Market
Unit_604,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,413.8488976,0.0,1.0,0.0,95,operator_604,Market
Unit_605,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,5.3056824979999995,0.0,1.0,0.0,99,operator_605,Market
Unit_606,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,3.150298943,0.0,1.0,0.0,99,operator_606,Market
Unit_607,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,228.51025828000002,0.0,1.0,0.0,99,operator_607,Market
Unit_608,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,264.91871704,0.0,1.0,0.0,99,operator_608,Market
Unit_609,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,25.67576046,0.0,1.0,0.0,100,operator_609,Market
Unit_610,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,1.977543227,0.0,1.0,0.0,100,operator_610,Market
Unit_611,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,200.3793326,0.0,1.0,0.0,100,operator_611,Market
Unit_612,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,473.0662393,0.0,1.0,0.0,100,operator_612,Market
Unit_613,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,174.877770916,0.0,1.0,0.0,102,operator_613,Market
Unit_614,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,4.184803161,0.0,1.0,0.0,102,operator_614,Market
Unit_615,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,532.6497114,0.0,1.0,0.0,102,operator_615,Market
Unit_616,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,1014.6823633,0.0,1.0,0.0,102,operator_616,Market
Unit_617,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,5.726240206,0.0,1.0,0.0,104,operator_617,Market
Unit_618,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,32.00882459,0.0,1.0,0.0,104,operator_618,Market
Unit_619,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,19.13451709,0.0,1.0,0.0,104,operator_619,Market
Unit_620,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,4.308974098,0.0,1.0,0.0,109,operator_620,Market
Unit_621,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,12.94064726,0.0,1.0,0.0,109,operator_621,Market
Unit_622,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,42.28386341,0.0,1.0,0.0,109,operator_622,Market
Unit_623,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,7.291176875,0.0,1.0,0.0,109,operator_623,Market
Unit_624,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,33.59596391,0.0,1.0,0.0,110,operator_624,Market
Unit_625,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,15.38021498,0.0,1.0,0.0,110,operator_625,Market
Unit_626,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,227.7683229,0.0,1.0,0.0,110,operator_626,Market
Unit_627,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,238.7317075,0.0,1.0,0.0,110,operator_627,Market
Unit_628,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,3.554427166,0.0,1.0,0.0,113,operator_628,Market
Unit_629,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,17.89686832,0.0,1.0,0.0,113,operator_629,Market
Unit_630,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,5.460221998,0.0,1.0,0.0,113,operator_630,Market
Unit_631,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,36.21825273,0.0,1.0,0.0,114,operator_631,Market
Unit_632,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,27.25332128,0.0,1.0,0.0,114,operator_632,Market
Unit_633,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,161.0253219,0.0,1.0,0.0,114,operator_633,Market
Unit_634,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,68.89672507,0.0,1.0,0.0,114,operator_634,Market
Unit_635,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,11.76608086,0.0,1.0,0.0,119,operator_635,Market
Unit_636,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,42.01076021,0.0,1.0,0.0,119,operator_636,Market
Unit_637,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,101.3288222,0.0,1.0,0.0,119,operator_637,Market
Unit_638,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,355.5316724,0.0,1.0,0.0,119,operator_638,Market
Unit_639,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,29.22980459,0.0,1.0,0.0,120,operator_639,Market
Unit_640,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,2.7928461359999996,0.0,1.0,0.0,120,operator_640,Market
Unit_641,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,178.76219874,0.0,1.0,0.0,120,operator_641,Market
Unit_642,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,133.99677623,0.0,1.0,0.0,120,operator_642,Market
Unit_643,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,13.32957834,0.0,1.0,0.0,122,operator_643,Market
Unit_644,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,2.091039263,0.0,1.0,0.0,122,operator_644,Market
Unit_645,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,93.59832099,0.0,1.0,0.0,122,operator_645,Market
Unit_646,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,256.2897635,0.0,1.0,0.0,122,operator_646,Market
Unit_647,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,3.797857347,0.0,1.0,0.0,126,operator_647,Market
Unit_648,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,30.561400583999998,0.0,1.0,0.0,126,operator_648,Market
Unit_649,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,12.23457699,0.0,1.0,0.0,126,operator_649,Market
Unit_650,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,8.846790716,0.0,1.0,0.0,128,operator_650,Market
Unit_651,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,30.83888074,0.0,1.0,0.0,128,operator_651,Market
Unit_652,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,98.43370249,0.0,1.0,0.0,128,operator_652,Market
Unit_653,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,45.88032419,0.0,1.0,0.0,128,operator_653,Market
Unit_654,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,1.338370305,0.0,1.0,0.0,130,operator_654,Market
Unit_655,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,18.16975993,0.0,1.0,0.0,130,operator_655,Market
Unit_656,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,5.460221998,0.0,1.0,0.0,130,operator_656,Market
Unit_657,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,4.270856916,0.0,1.0,0.0,132,operator_657,Market
Unit_658,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,67.02551199,0.0,1.0,0.0,132,operator_658,Market
Unit_659,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,3.365158558,0.0,1.0,0.0,132,operator_659,Market
Unit_660,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,3.966785765,0.0,1.0,0.0,134,operator_660,Market
Unit_661,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,110.0721995,0.0,1.0,0.0,134,operator_661,Market
Unit_662,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,91.18095935,0.0,1.0,0.0,134,operator_662,Market
Unit_663,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,40.96522789,0.0,1.0,0.0,137,operator_663,Market
Unit_664,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,279.2302394,0.0,1.0,0.0,137,operator_664,Market
Unit_665,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,378.3652525,0.0,1.0,0.0,137,operator_665,Market
Unit_666,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,24.40712429,0.0,1.0,0.0,142,operator_666,Market
Unit_667,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,143.21256026700001,0.0,1.0,0.0,142,operator_667,Market
Unit_668,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,122.7730916,0.0,1.0,0.0,142,operator_668,Market
Unit_669,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,5.796063952,0.0,1.0,0.0,144,operator_669,Market
Unit_670,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,2.050940742,0.0,1.0,0.0,144,operator_670,Market
Unit_671,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,32.03320771,0.0,1.0,0.0,144,operator_671,Market
Unit_672,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,3.877556908,0.0,1.0,0.0,149,operator_672,Market
Unit_673,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,1.522429089,0.0,1.0,0.0,149,operator_673,Market
Unit_674,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,139.6005011,0.0,1.0,0.0,149,operator_674,Market
Unit_675,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,3.809691848,0.0,1.0,0.0,149,operator_675,Market
Unit_676,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,8.960049899,0.0,1.0,0.0,151,operator_676,Market
Unit_677,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,86.01916169,0.0,1.0,0.0,151,operator_677,Market
Unit_678,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,164.9461845,0.0,1.0,0.0,151,operator_678,Market
Unit_679,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,2.852795046,0.0,1.0,0.0,152,operator_679,Market
Unit_680,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,52.60957178,0.0,1.0,0.0,152,operator_680,Market
Unit_681,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,16.86650156,0.0,1.0,0.0,152,operator_681,Market
Unit_682,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,18.951169558,0.0,1.0,0.0,153,operator_682,Market
Unit_683,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,175.48722057999998,0.0,1.0,0.0,153,operator_683,Market
Unit_684,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,55.412350739999994,0.0,1.0,0.0,153,operator_684,Market
Unit_685,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,14.617419285,0.0,1.0,0.0,154,operator_685,Market
Unit_686,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,109.95968353,0.0,1.0,0.0,154,operator_686,Market
Unit_687,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,20.042575745,0.0,1.0,0.0,154,operator_687,Market
Unit_688,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,43.58349708,0.0,1.0,0.0,157,operator_688,Market
Unit_689,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,205.911487,0.0,1.0,0.0,157,operator_689,Market
Unit_690,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,98.01810689,0.0,1.0,0.0,157,operator_690,Market
Unit_691,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,23.53088535,0.0,1.0,0.0,159,operator_691,Market
Unit_692,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,109.364148,0.0,1.0,0.0,159,operator_692,Market
Unit_693,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,93.20267948,0.0,1.0,0.0,159,operator_693,Market
Unit_694,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,7.948038823,0.0,1.0,0.0,160,operator_694,Market
Unit_695,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,8.668508229,0.0,1.0,0.0,160,operator_695,Market
Unit_696,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,60.15944197,0.0,1.0,0.0,160,operator_696,Market
Unit_697,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,44.85352692,0.0,1.0,0.0,166,operator_697,Market
Unit_698,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,6.557751551,0.0,1.0,0.0,166,operator_698,Market
Unit_699,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,105.711114,0.0,1.0,0.0,166,operator_699,Market
Unit_700,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,44.63137981,0.0,1.0,0.0,166,operator_700,Market
Unit_701,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,4.991618165,0.0,1.0,0.0,169,operator_701,Market
Unit_702,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,20.68294856,0.0,1.0,0.0,169,operator_702,Market
Unit_703,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,31.41832588,0.0,1.0,0.0,169,operator_703,Market
Unit_704,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,10.53333656,0.0,1.0,0.0,170,operator_704,Market
Unit_705,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,15.18484972,0.0,1.0,0.0,170,operator_705,Market
Unit_706,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,26.61274703,0.0,1.0,0.0,170,operator_706,Market
Unit_707,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,31.84296623,0.0,1.0,0.0,176,operator_707,Market
Unit_708,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,19.46687843,0.0,1.0,0.0,176,operator_708,Market
Unit_709,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,22.26451257,0.0,1.0,0.0,177,operator_709,Market
Unit_710,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,347.9876633,0.0,1.0,0.0,177,operator_710,Market
Unit_711,wind offshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,350.7,0.0,1.0,0.0,177,operator_711,Market
Unit_712,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,416.1217951,0.0,1.0,0.0,177,operator_712,Market
Unit_713,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,6.536230311000001,0.0,1.0,0.0,178,operator_713,Market
Unit_714,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,28.505446901,0.0,1.0,0.0,178,operator_714,Market
Unit_715,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,91.86980987000001,0.0,1.0,0.0,178,operator_715,Market
Unit_716,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,112.12162291,0.0,1.0,0.0,178,operator_716,Market
Unit_717,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,31.19572902,0.0,1.0,0.0,179,operator_717,Market
