,fuel_price_natural gas,availability_Unit 4,availability_Unit 3,fuel_price_co2,fuel_price_oil,residual_load_EOM,fuel_price_lignite,availability_Unit 2,availability_Unit 1,fuel_price_uranium,price_EOM,fuel_price_biomass,demand_EOM,fuel_price_hard coal
2019-01-24 13:00:00,25.0,1.0,1.0,25.0,40.0,3741.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3741.5,10.0
2019-01-24 14:00:00,25.0,1.0,1.0,25.0,40.0,3699.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3699.55,10.0
2019-01-24 15:00:00,25.0,1.0,1.0,25.0,40.0,3693.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3693.6,10.0
2019-01-24 16:00:00,25.0,1.0,1.0,25.0,40.0,3674.7,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3674.7,10.0
2019-01-24 17:00:00,25.0,1.0,1.0,25.0,40.0,3785.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3785.1,10.0
2019-01-24 18:00:00,25.0,1.0,1.0,25.0,40.0,3765.85,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3765.85,10.0
2019-01-24 19:00:00,25.0,1.0,1.0,25.0,40.0,3681.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3681.55,10.0
2019-01-24 20:00:00,25.0,1.0,1.0,25.0,40.0,3485.7,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3485.7,10.0
2019-01-24 21:00:00,25.0,1.0,1.0,25.0,40.0,3319.35,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3319.35,10.0
2019-01-24 22:00:00,25.0,1.0,1.0,25.0,40.0,3188.45,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3188.45,10.0
2019-01-24 23:00:00,25.0,1.0,1.0,25.0,40.0,3007.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3007.1,10.0
2019-01-25 00:00:00,25.0,1.0,1.0,25.0,40.0,2894.8,2.0,1.0,1.0,1.0,45.05,20.0,2894.8,10.0
2019-01-25 01:00:00,25.0,1.0,1.0,25.0,40.0,2806.55,2.0,1.0,1.0,1.0,45.05,20.0,2806.55,10.0
2019-01-25 02:00:00,25.0,1.0,1.0,25.0,40.0,2763.65,2.0,1.0,1.0,1.0,45.05,20.0,2763.65,10.0
2019-01-25 03:00:00,25.0,1.0,1.0,25.0,40.0,2753.75,2.0,1.0,1.0,1.0,45.05,20.0,2753.75,10.0
2019-01-25 04:00:00,25.0,1.0,1.0,25.0,40.0,2809.55,2.0,1.0,1.0,1.0,45.05,20.0,2809.55,10.0
2019-01-25 05:00:00,25.0,1.0,1.0,25.0,40.0,2960.8,2.0,1.0,1.0,1.0,45.05,20.0,2960.8,10.0
2019-01-25 06:00:00,25.0,1.0,1.0,25.0,40.0,3294.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3294.9,10.0
2019-01-25 07:00:00,25.0,1.0,1.0,25.0,40.0,3606.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3606.15,10.0
2019-01-25 08:00:00,25.0,1.0,1.0,25.0,40.0,3721.95,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3721.95,10.0
2019-01-25 09:00:00,25.0,1.0,1.0,25.0,40.0,3751.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3751.5,10.0
2019-01-25 10:00:00,25.0,1.0,1.0,25.0,40.0,3770.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3770.15,10.0
2019-01-25 11:00:00,25.0,1.0,1.0,25.0,40.0,3778.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3778.15,10.0
2019-01-25 12:00:00,25.0,1.0,1.0,25.0,40.0,3739.35,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3739.35,10.0
2019-01-25 13:00:00,25.0,1.0,1.0,25.0,40.0,3668.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3668.5,10.0
2019-01-25 14:00:00,25.0,1.0,1.0,25.0,40.0,3612.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3612.75,10.0
2019-01-25 15:00:00,25.0,1.0,1.0,25.0,40.0,3570.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3570.25,10.0
2019-01-25 16:00:00,25.0,1.0,1.0,25.0,40.0,3578.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3578.05,10.0
2019-01-25 17:00:00,25.0,1.0,1.0,25.0,40.0,3717.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3717.75,10.0
2019-01-25 18:00:00,25.0,1.0,1.0,25.0,40.0,3722.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3722.75,10.0
2019-01-25 19:00:00,25.0,1.0,1.0,25.0,40.0,3642.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3642.05,10.0
2019-01-25 20:00:00,25.0,1.0,1.0,25.0,40.0,3445.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3445.55,10.0
2019-01-25 21:00:00,25.0,1.0,1.0,25.0,40.0,3303.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3303.65,10.0
2019-01-25 22:00:00,25.0,1.0,1.0,25.0,40.0,3208.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3208.5,10.0
2019-01-25 23:00:00,25.0,1.0,1.0,25.0,40.0,3034.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3034.9,10.0
2019-01-26 00:00:00,25.0,1.0,1.0,25.0,40.0,2898.9,2.0,1.0,1.0,1.0,45.05,20.0,2898.9,10.0
2019-01-26 01:00:00,25.0,1.0,1.0,25.0,40.0,2769.3,2.0,1.0,1.0,1.0,45.05,20.0,2769.3,10.0
2019-01-26 02:00:00,25.0,1.0,1.0,25.0,40.0,2691.6,2.0,1.0,1.0,1.0,45.05,20.0,2691.6,10.0
2019-01-26 03:00:00,25.0,1.0,1.0,25.0,40.0,2647.4,2.0,1.0,1.0,1.0,45.05,20.0,2647.4,10.0
2019-01-26 04:00:00,25.0,1.0,1.0,25.0,40.0,2631.5,2.0,1.0,1.0,1.0,45.05,20.0,2631.5,10.0
2019-01-26 05:00:00,25.0,1.0,1.0,25.0,40.0,2618.6,2.0,1.0,1.0,1.0,45.05,20.0,2618.6,10.0
2019-01-26 06:00:00,25.0,1.0,1.0,25.0,40.0,2655.6,2.0,1.0,1.0,1.0,45.05,20.0,2655.6,10.0
2019-01-26 07:00:00,25.0,1.0,1.0,25.0,40.0,2806.95,2.0,1.0,1.0,1.0,45.05,20.0,2806.95,10.0
2019-01-26 08:00:00,25.0,1.0,1.0,25.0,40.0,2992.7,2.0,1.0,1.0,1.0,45.05,20.0,2992.7,10.0
2019-01-26 09:00:00,25.0,1.0,1.0,25.0,40.0,3145.4,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3145.4,10.0
2019-01-26 10:00:00,25.0,1.0,1.0,25.0,40.0,3240.45,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3240.45,10.0
2019-01-26 11:00:00,25.0,1.0,1.0,25.0,40.0,3273.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3273.6,10.0
2019-01-26 12:00:00,25.0,1.0,1.0,25.0,40.0,3245.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3245.1,10.0
2019-01-26 13:00:00,25.0,1.0,1.0,25.0,40.0,3144.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3144.1,10.0
2019-01-26 14:00:00,25.0,1.0,1.0,25.0,40.0,3073.8,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3073.8,10.0
2019-01-26 15:00:00,25.0,1.0,1.0,25.0,40.0,3041.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3041.6,10.0
2019-01-26 16:00:00,25.0,1.0,1.0,25.0,40.0,3050.1000000000004,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3050.1000000000004,10.0
2019-01-26 17:00:00,25.0,1.0,1.0,25.0,40.0,3205.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3205.0,10.0
2019-01-26 18:00:00,25.0,1.0,1.0,25.0,40.0,3238.7,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3238.7,10.0
2019-01-26 19:00:00,25.0,1.0,1.0,25.0,40.0,3131.4,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3131.4,10.0
2019-01-26 20:00:00,25.0,1.0,1.0,25.0,40.0,2947.2,2.0,1.0,1.0,1.0,45.05,20.0,2947.2,10.0
2019-01-26 21:00:00,25.0,1.0,1.0,25.0,40.0,2853.8,2.0,1.0,1.0,1.0,45.05,20.0,2853.8,10.0
2019-01-26 22:00:00,25.0,1.0,1.0,25.0,40.0,2811.6,2.0,1.0,1.0,1.0,45.05,20.0,2811.6,10.0
2019-01-26 23:00:00,25.0,1.0,1.0,25.0,40.0,2658.4,2.0,1.0,1.0,1.0,45.05,20.0,2658.4,10.0
2019-01-27 00:00:00,25.0,1.0,1.0,25.0,40.0,2515.4,2.0,1.0,1.0,1.0,45.05,20.0,2515.4,10.0
2019-01-27 01:00:00,25.0,1.0,1.0,25.0,40.0,2415.35,2.0,1.0,1.0,1.0,45.05,20.0,2415.35,10.0
2019-01-27 02:00:00,25.0,1.0,1.0,25.0,40.0,2342.15,2.0,1.0,1.0,1.0,45.05,20.0,2342.15,10.0
2019-01-27 03:00:00,25.0,1.0,1.0,25.0,40.0,2325.15,2.0,1.0,1.0,1.0,45.05,20.0,2325.15,10.0
2019-01-27 04:00:00,25.0,1.0,1.0,25.0,40.0,2324.15,2.0,1.0,1.0,1.0,45.05,20.0,2324.15,10.0
2019-01-27 05:00:00,25.0,1.0,1.0,25.0,40.0,2303.3500000000004,2.0,1.0,1.0,1.0,45.05,20.0,2303.3500000000004,10.0
2019-01-27 06:00:00,25.0,1.0,1.0,25.0,40.0,2262.6,2.0,1.0,1.0,1.0,45.05,20.0,2262.6,10.0
2019-01-27 07:00:00,25.0,1.0,1.0,25.0,40.0,2375.0,2.0,1.0,1.0,1.0,45.05,20.0,2375.0,10.0
2019-01-27 08:00:00,25.0,1.0,1.0,25.0,40.0,2508.5,2.0,1.0,1.0,1.0,45.05,20.0,2508.5,10.0
2019-01-27 09:00:00,25.0,1.0,1.0,25.0,40.0,2685.5,2.0,1.0,1.0,1.0,45.05,20.0,2685.5,10.0
2019-01-27 10:00:00,25.0,1.0,1.0,25.0,40.0,2815.7,2.0,1.0,1.0,1.0,45.05,20.0,2815.7,10.0
2019-01-27 11:00:00,25.0,1.0,1.0,25.0,40.0,2944.8,2.0,1.0,1.0,1.0,45.05,20.0,2944.8,10.0
2019-01-27 12:00:00,25.0,1.0,1.0,25.0,40.0,2934.5,2.0,1.0,1.0,1.0,45.05,20.0,2934.5,10.0
2019-01-27 13:00:00,25.0,1.0,1.0,25.0,40.0,2812.5,2.0,1.0,1.0,1.0,45.05,20.0,2812.5,10.0
2019-01-27 14:00:00,25.0,1.0,1.0,25.0,40.0,2738.9500000000003,2.0,1.0,1.0,1.0,45.05,20.0,2738.9500000000003,10.0
2019-01-27 15:00:00,25.0,1.0,1.0,25.0,40.0,2702.65,2.0,1.0,1.0,1.0,45.05,20.0,2702.65,10.0
2019-01-27 16:00:00,25.0,1.0,1.0,25.0,40.0,2739.95,2.0,1.0,1.0,1.0,45.05,20.0,2739.95,10.0
2019-01-27 17:00:00,25.0,1.0,1.0,25.0,40.0,2941.15,2.0,1.0,1.0,1.0,45.05,20.0,2941.15,10.0
2019-01-27 18:00:00,25.0,1.0,1.0,25.0,40.0,3023.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3023.1,10.0
2019-01-27 19:00:00,25.0,1.0,1.0,25.0,40.0,2978.5,2.0,1.0,1.0,1.0,45.05,20.0,2978.5,10.0
2019-01-27 20:00:00,25.0,1.0,1.0,25.0,40.0,2867.25,2.0,1.0,1.0,1.0,45.05,20.0,2867.25,10.0
2019-01-27 21:00:00,25.0,1.0,1.0,25.0,40.0,2793.2,2.0,1.0,1.0,1.0,45.05,20.0,2793.2,10.0
2019-01-27 22:00:00,25.0,1.0,1.0,25.0,40.0,2803.6,2.0,1.0,1.0,1.0,45.05,20.0,2803.6,10.0
2019-01-27 23:00:00,25.0,1.0,1.0,25.0,40.0,2655.95,2.0,1.0,1.0,1.0,45.05,20.0,2655.95,10.0
2019-01-28 00:00:00,25.0,1.0,1.0,25.0,40.0,2541.65,2.0,1.0,1.0,1.0,45.05,20.0,2541.65,10.0
2019-01-28 01:00:00,25.0,1.0,1.0,25.0,40.0,2456.9,2.0,1.0,1.0,1.0,45.05,20.0,2456.9,10.0
2019-01-28 02:00:00,25.0,1.0,1.0,25.0,40.0,2434.5,2.0,1.0,1.0,1.0,45.05,20.0,2434.5,10.0
2019-01-28 03:00:00,25.0,1.0,1.0,25.0,40.0,2458.25,2.0,1.0,1.0,1.0,45.05,20.0,2458.25,10.0
2019-01-28 04:00:00,25.0,1.0,1.0,25.0,40.0,2547.7,2.0,1.0,1.0,1.0,45.05,20.0,2547.7,10.0
2019-01-28 05:00:00,25.0,1.0,1.0,25.0,40.0,2729.85,2.0,1.0,1.0,1.0,45.05,20.0,2729.85,10.0
2019-01-28 06:00:00,25.0,1.0,1.0,25.0,40.0,3171.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3171.25,10.0
2019-01-28 07:00:00,25.0,1.0,1.0,25.0,40.0,3522.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3522.25,10.0
2019-01-28 08:00:00,25.0,1.0,1.0,25.0,40.0,3647.2,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3647.2,10.0
2019-01-28 09:00:00,25.0,1.0,1.0,25.0,40.0,3695.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3695.6,10.0
2019-01-28 10:00:00,25.0,1.0,1.0,25.0,40.0,3734.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3734.15,10.0
2019-01-28 11:00:00,25.0,1.0,1.0,25.0,40.0,3768.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3768.0,10.0
2019-01-28 12:00:00,25.0,1.0,1.0,25.0,40.0,3765.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3765.65,10.0
2019-01-28 13:00:00,25.0,1.0,1.0,25.0,40.0,3752.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3752.15,10.0
2019-01-28 14:00:00,25.0,1.0,1.0,25.0,40.0,3713.8,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3713.8,10.0
2019-01-28 15:00:00,25.0,1.0,1.0,25.0,40.0,3685.2,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3685.2,10.0
2019-01-28 16:00:00,25.0,1.0,1.0,25.0,40.0,3663.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3663.9,10.0
2019-01-28 17:00:00,25.0,1.0,1.0,25.0,40.0,3766.4,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3766.4,10.0
2019-01-28 18:00:00,25.0,1.0,1.0,25.0,40.0,3759.45,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3759.45,10.0
2019-01-28 19:00:00,25.0,1.0,1.0,25.0,40.0,3646.3,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3646.3,10.0
2019-01-28 20:00:00,25.0,1.0,1.0,25.0,40.0,3455.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3455.25,10.0
2019-01-28 21:00:00,25.0,1.0,1.0,25.0,40.0,3284.4,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3284.4,10.0
2019-01-28 22:00:00,25.0,1.0,1.0,25.0,40.0,3157.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3157.0,10.0
2019-01-28 23:00:00,25.0,1.0,1.0,25.0,40.0,2950.95,2.0,1.0,1.0,1.0,45.05,20.0,2950.95,10.0
2019-01-29 00:00:00,25.0,1.0,1.0,25.0,40.0,2789.7,2.0,1.0,1.0,1.0,45.05,20.0,2789.7,10.0
2019-01-29 01:00:00,25.0,1.0,1.0,25.0,40.0,2701.05,2.0,1.0,1.0,1.0,45.05,20.0,2701.05,10.0
2019-01-29 02:00:00,25.0,1.0,1.0,25.0,40.0,2658.4,2.0,1.0,1.0,1.0,45.05,20.0,2658.4,10.0
2019-01-29 03:00:00,25.0,1.0,1.0,25.0,40.0,2682.3,2.0,1.0,1.0,1.0,45.05,20.0,2682.3,10.0
2019-01-29 04:00:00,25.0,1.0,1.0,25.0,40.0,2740.65,2.0,1.0,1.0,1.0,45.05,20.0,2740.65,10.0
2019-01-29 05:00:00,25.0,1.0,1.0,25.0,40.0,2923.15,2.0,1.0,1.0,1.0,45.05,20.0,2923.15,10.0
2019-01-29 06:00:00,25.0,1.0,1.0,25.0,40.0,3293.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3293.75,10.0
2019-01-29 07:00:00,25.0,1.0,1.0,25.0,40.0,3580.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3580.75,10.0
2019-01-29 08:00:00,25.0,1.0,1.0,25.0,40.0,3679.8,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3679.8,10.0
2019-01-29 09:00:00,25.0,1.0,1.0,25.0,40.0,3693.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3693.65,10.0
2019-01-29 10:00:00,25.0,1.0,1.0,25.0,40.0,3696.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3696.55,10.0
2019-01-29 11:00:00,25.0,1.0,1.0,25.0,40.0,3723.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3723.6,10.0
2019-01-29 12:00:00,25.0,1.0,1.0,25.0,40.0,3684.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3684.75,10.0
2019-01-29 13:00:00,25.0,1.0,1.0,25.0,40.0,3655.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3655.75,10.0
2019-01-29 14:00:00,25.0,1.0,1.0,25.0,40.0,3597.4,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3597.4,10.0
2019-01-29 15:00:00,25.0,1.0,1.0,25.0,40.0,3559.3,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3559.3,10.0
2019-01-29 16:00:00,25.0,1.0,1.0,25.0,40.0,3508.7,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3508.7,10.0
2019-01-29 17:00:00,25.0,1.0,1.0,25.0,40.0,3659.3,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3659.3,10.0
2019-01-29 18:00:00,25.0,1.0,1.0,25.0,40.0,3720.45,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3720.45,10.0
2019-01-29 19:00:00,25.0,1.0,1.0,25.0,40.0,3637.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3637.25,10.0
2019-01-29 20:00:00,25.0,1.0,1.0,25.0,40.0,3468.85,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3468.85,10.0
2019-01-29 21:00:00,25.0,1.0,1.0,25.0,40.0,3284.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3284.0,10.0
2019-01-29 22:00:00,25.0,1.0,1.0,25.0,40.0,3158.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3158.5,10.0
2019-01-29 23:00:00,25.0,1.0,1.0,25.0,40.0,2959.9,2.0,1.0,1.0,1.0,45.05,20.0,2959.9,10.0
2019-01-30 00:00:00,25.0,1.0,1.0,25.0,40.0,2837.05,2.0,1.0,1.0,1.0,45.05,20.0,2837.05,10.0
2019-01-30 01:00:00,25.0,1.0,1.0,25.0,40.0,2760.1,2.0,1.0,1.0,1.0,45.05,20.0,2760.1,10.0
2019-01-30 02:00:00,25.0,1.0,1.0,25.0,40.0,2710.6,2.0,1.0,1.0,1.0,45.05,20.0,2710.6,10.0
2019-01-30 03:00:00,25.0,1.0,1.0,25.0,40.0,2713.25,2.0,1.0,1.0,1.0,45.05,20.0,2713.25,10.0
2019-01-30 04:00:00,25.0,1.0,1.0,25.0,40.0,2770.75,2.0,1.0,1.0,1.0,45.05,20.0,2770.75,10.0
2019-01-30 05:00:00,25.0,1.0,1.0,25.0,40.0,2947.9,2.0,1.0,1.0,1.0,45.05,20.0,2947.9,10.0
2019-01-30 06:00:00,25.0,1.0,1.0,25.0,40.0,3309.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3309.5,10.0
2019-01-30 07:00:00,25.0,1.0,1.0,25.0,40.0,3575.2,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3575.2,10.0
2019-01-30 08:00:00,25.0,1.0,1.0,25.0,40.0,3642.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3642.55,10.0
2019-01-30 09:00:00,25.0,1.0,1.0,25.0,40.0,3642.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3642.1,10.0
2019-01-30 10:00:00,25.0,1.0,1.0,25.0,40.0,3753.8,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3753.8,10.0
2019-01-30 11:00:00,25.0,1.0,1.0,25.0,40.0,3796.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3796.9,10.0
2019-01-30 12:00:00,25.0,1.0,1.0,25.0,40.0,3767.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3767.0,10.0
2019-01-30 13:00:00,25.0,1.0,1.0,25.0,40.0,3757.8,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3757.8,10.0
2019-01-30 14:00:00,25.0,1.0,1.0,25.0,40.0,3691.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3691.6,10.0
2019-01-30 15:00:00,25.0,1.0,1.0,25.0,40.0,3638.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3638.6,10.0
2019-01-30 16:00:00,25.0,1.0,1.0,25.0,40.0,3608.7,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3608.7,10.0
2019-01-30 17:00:00,25.0,1.0,1.0,25.0,40.0,3733.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3733.15,10.0
2019-01-30 18:00:00,25.0,1.0,1.0,25.0,40.0,3754.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3754.65,10.0
2019-01-30 19:00:00,25.0,1.0,1.0,25.0,40.0,3675.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3675.1,10.0
2019-01-30 20:00:00,25.0,1.0,1.0,25.0,40.0,3490.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3490.9,10.0
2019-01-30 21:00:00,25.0,1.0,1.0,25.0,40.0,3313.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3313.05,10.0
2019-01-30 22:00:00,25.0,1.0,1.0,25.0,40.0,3191.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3191.25,10.0
2019-01-30 23:00:00,25.0,1.0,1.0,25.0,40.0,2999.8,2.0,1.0,1.0,1.0,45.05,20.0,2999.8,10.0
2019-01-31 00:00:00,25.0,1.0,1.0,25.0,40.0,2855.3,2.0,1.0,1.0,1.0,45.05,20.0,2855.3,10.0
2019-01-31 01:00:00,25.0,1.0,1.0,25.0,40.0,2764.9,2.0,1.0,1.0,1.0,45.05,20.0,2764.9,10.0
2019-01-31 02:00:00,25.0,1.0,1.0,25.0,40.0,2717.45,2.0,1.0,1.0,1.0,45.05,20.0,2717.45,10.0
2019-01-31 03:00:00,25.0,1.0,1.0,25.0,40.0,2719.7,2.0,1.0,1.0,1.0,45.05,20.0,2719.7,10.0
2019-01-31 04:00:00,25.0,1.0,1.0,25.0,40.0,2775.65,2.0,1.0,1.0,1.0,45.05,20.0,2775.65,10.0
2019-01-31 05:00:00,25.0,1.0,1.0,25.0,40.0,2917.6,2.0,1.0,1.0,1.0,45.05,20.0,2917.6,10.0
2019-01-31 06:00:00,25.0,1.0,1.0,25.0,40.0,3240.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3240.25,10.0
2019-01-31 07:00:00,25.0,1.0,1.0,25.0,40.0,3533.85,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3533.85,10.0
2019-01-31 08:00:00,25.0,1.0,1.0,25.0,40.0,3623.45,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3623.45,10.0
2019-01-31 09:00:00,25.0,1.0,1.0,25.0,40.0,3630.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3630.25,10.0
2019-01-31 10:00:00,25.0,1.0,1.0,25.0,40.0,3674.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3674.6,10.0
2019-01-31 11:00:00,25.0,1.0,1.0,25.0,40.0,3687.2,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3687.2,10.0
2019-01-31 12:00:00,25.0,1.0,1.0,25.0,40.0,3647.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3647.25,10.0
2019-01-31 13:00:00,25.0,1.0,1.0,25.0,40.0,3609.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3609.55,10.0
2019-01-31 14:00:00,25.0,1.0,1.0,25.0,40.0,3554.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3554.75,10.0
2019-01-31 15:00:00,25.0,1.0,1.0,25.0,40.0,3513.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3513.25,10.0
2019-01-31 16:00:00,25.0,1.0,1.0,25.0,40.0,3482.8,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3482.8,10.0
2019-01-31 17:00:00,25.0,1.0,1.0,25.0,40.0,3643.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3643.25,10.0
2019-01-31 18:00:00,25.0,1.0,1.0,25.0,40.0,3688.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3688.5,10.0
2019-01-31 19:00:00,25.0,1.0,1.0,25.0,40.0,3630.45,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3630.45,10.0
2019-01-31 20:00:00,25.0,1.0,1.0,25.0,40.0,3467.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3467.25,10.0
2019-01-31 21:00:00,25.0,1.0,1.0,25.0,40.0,3308.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3308.05,10.0
2019-01-31 22:00:00,25.0,1.0,1.0,25.0,40.0,3203.45,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3203.45,10.0
2019-01-31 23:00:00,25.0,1.0,1.0,25.0,40.0,3026.95,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3026.95,10.0
2019-02-01 00:00:00,25.0,1.0,1.0,25.0,40.0,2892.2,2.0,1.0,1.0,1.0,45.05,20.0,2892.2,10.0
