name,technology,bidding_EOM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_costs,warm_start_costs,cold_start_costs,min_operating_time,min_down_time,node,unit_operator,operating_type,,,,,
Unit_500,biomass,naive_eom,naive_redispatch,renewable,0,11.86901142,0,1,,,35,10,10,10,5,3,171,pp_operator_500,Market,,,,,
Unit_463,hydro,naive_eom,naive_redispatch,renewable,0,3.687427128,0,1,,,1,0,0,0,0,0,122,pp_operator_463,Market,,,,,
Unit_412,biomass,naive_eom,naive_redispatch,renewable,0,12.44306592,0,1,,,35,10,10,10,5,3,128,pp_operator_412,Market,,,,,
Unit_465,hydro,naive_eom,naive_redispatch,renewable,0,1.688900359,0,1,,,1,0,0,0,0,0,179,pp_operator_465,Market,,,,,
Unit_702,biomass,naive_eom,naive_redispatch,renewable,0,12.50278377,0,1,,,35,10,10,10,5,3,0,pp_operator_702,Market,,,,,
Unit_467,hydro,naive_eom,naive_redispatch,renewable,0,3.3779054,0,1,,,1,0,0,0,0,0,194,pp_operator_467,Market,,,,,
Unit_576,biomass,naive_eom,naive_redispatch,renewable,0,12.88007849,0,1,,,35,10,10,10,5,3,195,pp_operator_576,Market,,,,,
Unit_476,biomass,naive_eom,naive_redispatch,renewable,0,12.89633119,0,1,,,35,10,10,10,5,3,68,pp_operator_476,Market,,,,,
Unit_470,hydro,naive_eom,naive_redispatch,renewable,0,12.8126648,0,1,,,1,0,0,0,0,0,157,pp_operator_470,Market,,,,,
Unit_484,biomass,naive_eom,naive_redispatch,renewable,0,12.9181812,0,1,,,35,10,10,10,5,3,195,pp_operator_484,Market,,,,,
Unit_472,hydro,naive_eom,naive_redispatch,renewable,0,15.03284981,0,1,,,1,0,0,0,0,0,174,pp_operator_472,Market,,,,,
Unit_558,biomass,naive_eom,naive_redispatch,renewable,0,12.94539743,0,1,,,35,10,10,10,5,3,73,pp_operator_558,Market,,,,,
Unit_745,biomass,naive_eom,naive_redispatch,renewable,0,13.12324161,0,1,,,35,10,10,10,5,3,147,pp_operator_745,Market,,,,,
Unit_475,hydro,naive_eom,naive_redispatch,renewable,0,27.35802675,0,1,,,1,0,0,0,0,0,186,pp_operator_475,Market,,,,,
Unit_689,biomass,naive_eom,naive_redispatch,renewable,0,13.83765222,0,1,,,35,10,10,10,5,3,131,pp_operator_689,Market,,,,,
Unit_477,hydro,naive_eom,naive_redispatch,renewable,0,41.59527555,0,1,,,1,0,0,0,0,0,68,pp_operator_477,Market,,,,,
Unit_407,biomass,naive_eom,naive_redispatch,renewable,0,13.94245761,0,1,,,35,10,10,10,5,3,23,pp_operator_407,Market,,,,,
Unit_479,hydro,naive_eom,naive_redispatch,renewable,0,2.389306523,0,1,,,1,0,0,0,0,0,191,pp_operator_479,Market,,,,,
Unit_480,biomass,naive_eom,naive_redispatch,renewable,0,14.10457873,0,1,,,35,10,10,10,5,3,88,pp_operator_480,Market,,,,,
Unit_481,hydro,naive_eom,naive_redispatch,renewable,0,2.070358972,0,1,,,1,0,0,0,0,0,88,pp_operator_481,Market,,,,,
Unit_658,biomass,naive_eom,naive_redispatch,renewable,0,14.2024198,0,1,,,35,10,10,10,5,3,121,pp_operator_658,Market,,,,,
Unit_483,hydro,naive_eom,naive_redispatch,renewable,0,1.484852863,0,1,,,1,0,0,0,0,0,49,pp_operator_483,Market,,,,,
Unit_662,biomass,naive_eom,naive_redispatch,renewable,0,14.27131587,0,1,,,35,10,10,10,5,3,188,pp_operator_662,Market,,,,,
Unit_485,hydro,naive_eom,naive_redispatch,renewable,0,25.16052677,0,1,,,1,0,0,0,0,0,195,pp_operator_485,Market,,,,,
Unit_740,biomass,naive_eom,naive_redispatch,renewable,0,14.44942277,0,1,,,35,10,10,10,5,3,88,pp_operator_740,Market,,,,,
Unit_642,biomass,naive_eom,naive_redispatch,renewable,0,14.57307874,0,1,,,35,10,10,10,5,3,95,pp_operator_642,Market,,,,,
Unit_403,biomass,naive_eom,naive_redispatch,renewable,0,14.75355712,0,1,,,35,10,10,10,5,3,23,pp_operator_403,Market,,,,,
Unit_688,biomass,naive_eom,naive_redispatch,renewable,0,14.96065968,0,1,,,35,10,10,10,5,3,199,pp_operator_688,Market,,,,,
Unit_628,biomass,naive_eom,naive_redispatch,renewable,0,14.98998115,0,1,,,35,10,10,10,5,3,69,pp_operator_628,Market,,,,,
Unit_491,hydro,naive_eom,naive_redispatch,renewable,0,2.030657024,0,1,,,1,0,0,0,0,0,49,pp_operator_491,Market,,,,,
Unit_436,biomass,naive_eom,naive_redispatch,renewable,0,15.30432983,0,1,,,35,10,10,10,5,3,167,pp_operator_436,Market,,,,,
Unit_493,hydro,naive_eom,naive_redispatch,renewable,0,1.507372329,0,1,,,1,0,0,0,0,0,158,pp_operator_493,Market,,,,,
Unit_736,biomass,naive_eom,naive_redispatch,renewable,0,16.15736162,0,1,,,35,10,10,10,5,3,8,pp_operator_736,Market,,,,,
Unit_698,biomass,naive_eom,naive_redispatch,renewable,0,16.30183885,0,1,,,35,10,10,10,5,3,51,pp_operator_698,Market,,,,,
Unit_691,biomass,naive_eom,naive_redispatch,renewable,0,16.70382057,0,1,,,35,10,10,10,5,3,166,pp_operator_691,Market,,,,,
Unit_751,biomass,naive_eom,naive_redispatch,renewable,0,17.01187463,0,1,,,35,10,10,10,5,3,102,pp_operator_751,Market,,,,,
Unit_432,biomass,naive_eom,naive_redispatch,renewable,0,17.21628422,0,1,,,35,10,10,10,5,3,21,pp_operator_432,Market,,,,,
Unit_582,biomass,naive_eom,naive_redispatch,renewable,0,17.2170993,0,1,,,35,10,10,10,5,3,55,pp_operator_582,Market,,,,,
Unit_435,biomass,naive_eom,naive_redispatch,renewable,0,17.36494048,0,1,,,35,10,10,10,5,3,171,pp_operator_435,Market,,,,,
Unit_615,biomass,naive_eom,naive_redispatch,renewable,0,17.6210398,0,1,,,35,10,10,10,5,3,161,pp_operator_615,Market,,,,,
Unit_502,hydro,naive_eom,naive_redispatch,renewable,0,6.647407835,0,1,,,1,0,0,0,0,0,75,pp_operator_502,Market,,,,,
Unit_516,biomass,naive_eom,naive_redispatch,renewable,0,17.62375888,0,1,,,35,10,10,10,5,3,77,pp_operator_516,Market,,,,,
Unit_504,hydro,naive_eom,naive_redispatch,renewable,0,20.47839506,0,1,,,1,0,0,0,0,0,29,pp_operator_504,Market,,,,,
Unit_393,biomass,naive_eom,naive_redispatch,renewable,0,17.94013452,0,1,,,35,10,10,10,5,3,58,pp_operator_393,Market,,,,,
Unit_506,hydro,naive_eom,naive_redispatch,renewable,0,15.03467219,0,1,,,1,0,0,0,0,0,29,pp_operator_506,Market,,,,,
Unit_738,biomass,naive_eom,naive_redispatch,renewable,0,18.01922625,0,1,,,35,10,10,10,5,3,61,pp_operator_738,Market,,,,,
Unit_425,biomass,naive_eom,naive_redispatch,renewable,0,18.09406527,0,1,,,35,10,10,10,5,3,153,pp_operator_425,Market,,,,,
Unit_509,hydro,naive_eom,naive_redispatch,renewable,0,28.43440514,0,1,,,1,0,0,0,0,0,52,pp_operator_509,Market,,,,,
Unit_549,biomass,naive_eom,naive_redispatch,renewable,0,18.13825316,0,1,,,35,10,10,10,5,3,114,pp_operator_549,Market,,,,,
Unit_526,biomass,naive_eom,naive_redispatch,renewable,0,18.16419162,0,1,,,35,10,10,10,5,3,122,pp_operator_526,Market,,,,,
Unit_596,biomass,naive_eom,naive_redispatch,renewable,0,18.42726479,0,1,,,35,10,10,10,5,3,169,pp_operator_596,Market,,,,,
Unit_513,hydro,naive_eom,naive_redispatch,renewable,0,9.03526317,0,1,,,1,0,0,0,0,0,89,pp_operator_513,Market,,,,,
Unit_418,biomass,naive_eom,naive_redispatch,renewable,0,18.5527087,0,1,,,35,10,10,10,5,3,27,pp_operator_418,Market,,,,,
Unit_515,hydro,naive_eom,naive_redispatch,renewable,0,8.204188671,0,1,,,1,0,0,0,0,0,67,pp_operator_515,Market,,,,,
Unit_593,biomass,naive_eom,naive_redispatch,renewable,0,18.68309803,0,1,,,35,10,10,10,5,3,7,pp_operator_593,Market,,,,,
Unit_611,biomass,naive_eom,naive_redispatch,renewable,0,18.99605741,0,1,,,35,10,10,10,5,3,26,pp_operator_611,Market,,,,,
Unit_417,biomass,naive_eom,naive_redispatch,renewable,0,19.06841139,0,1,,,35,10,10,10,5,3,53,pp_operator_417,Market,,,,,
Unit_521,biomass,naive_eom,naive_redispatch,renewable,0,19.25097302,0,1,,,35,10,10,10,5,3,157,pp_operator_521,Market,,,,,
Unit_520,hydro,naive_eom,naive_redispatch,renewable,0,30.25288454,0,1,,,1,0,0,0,0,0,140,pp_operator_520,Market,,,,,
Unit_496,biomass,naive_eom,naive_redispatch,renewable,0,19.44001043,0,1,,,35,10,10,10,5,3,82,pp_operator_496,Market,,,,,
Unit_522,hydro,naive_eom,naive_redispatch,renewable,0,6.375742373,0,1,,,1,0,0,0,0,0,157,pp_operator_522,Market,,,,,
Unit_497,biomass,naive_eom,naive_redispatch,renewable,0,19.65758254,0,1,,,35,10,10,10,5,3,93,pp_operator_497,Market,,,,,
Unit_524,hydro,naive_eom,naive_redispatch,renewable,0,4.6080294,0,1,,,1,0,0,0,0,0,199,pp_operator_524,Market,,,,,
Unit_673,biomass,naive_eom,naive_redispatch,renewable,0,20.02709355,0,1,,,35,10,10,10,5,3,28,pp_operator_673,Market,,,,,
Unit_608,biomass,naive_eom,naive_redispatch,renewable,0,20.03730815,0,1,,,35,10,10,10,5,3,146,pp_operator_608,Market,,,,,
Unit_527,hydro,naive_eom,naive_redispatch,renewable,0,1.373330525,0,1,,,1,0,0,0,0,0,122,pp_operator_527,Market,,,,,
Unit_565,biomass,naive_eom,naive_redispatch,renewable,0,20.20944263,0,1,,,35,10,10,10,5,3,160,pp_operator_565,Market,,,,,
Unit_591,biomass,naive_eom,naive_redispatch,renewable,0,20.53859601,0,1,,,35,10,10,10,5,3,30,pp_operator_591,Market,,,,,
Unit_530,hydro,naive_eom,naive_redispatch,renewable,0,17.20635946,0,1,,,1,0,0,0,0,0,17,pp_operator_530,Market,,,,,
Unit_733,biomass,naive_eom,naive_redispatch,renewable,0,20.54017785,0,1,,,35,10,10,10,5,3,120,pp_operator_733,Market,,,,,
Unit_588,biomass,naive_eom,naive_redispatch,renewable,0,20.57923767,0,1,,,35,10,10,10,5,3,40,pp_operator_588,Market,,,,,
Unit_717,biomass,naive_eom,naive_redispatch,renewable,0,20.62685782,0,1,,,35,10,10,10,5,3,71,pp_operator_717,Market,,,,,
Unit_514,biomass,naive_eom,naive_redispatch,renewable,0,20.63183175,0,1,,,35,10,10,10,5,3,67,pp_operator_514,Market,,,,,
Unit_554,biomass,naive_eom,naive_redispatch,renewable,0,21.40483448,0,1,,,35,10,10,10,5,3,0,pp_operator_554,Market,,,,,
Unit_767,biomass,naive_eom,naive_redispatch,renewable,0,21.78796335,0,1,,,35,10,10,10,5,3,100,pp_operator_767,Market,,,,,
Unit_543,biomass,naive_eom,naive_redispatch,renewable,0,22.73495724,0,1,,,35,10,10,10,5,3,177,pp_operator_543,Market,,,,,
Unit_538,hydro,naive_eom,naive_redispatch,renewable,0,1.174124885,0,1,,,1,0,0,0,0,0,70,pp_operator_538,Market,,,,,
Unit_547,biomass,naive_eom,naive_redispatch,renewable,0,22.88161518,0,1,,,35,10,10,10,5,3,90,pp_operator_547,Market,,,,,
Unit_540,hydro,naive_eom,naive_redispatch,renewable,0,12.68199239,0,1,,,1,0,0,0,0,0,38,pp_operator_540,Market,,,,,
Unit_395,biomass,naive_eom,naive_redispatch,renewable,0,22.91307697,0,1,,,35,10,10,10,5,3,111,pp_operator_395,Market,,,,,
Unit_542,hydro,naive_eom,naive_redispatch,renewable,0,5.13510763,0,1,,,1,0,0,0,0,0,38,pp_operator_542,Market,,,,,
Unit_536,biomass,naive_eom,naive_redispatch,renewable,0,23.13043006,0,1,,,35,10,10,10,5,3,148,pp_operator_536,Market,,,,,
Unit_544,hydro,naive_eom,naive_redispatch,renewable,0,48.69607433,0,1,,,1,0,0,0,0,0,177,pp_operator_544,Market,,,,,
Unit_507,biomass,naive_eom,naive_redispatch,renewable,0,23.52308133,0,1,,,35,10,10,10,5,3,127,pp_operator_507,Market,,,,,
Unit_546,hydro,naive_eom,naive_redispatch,renewable,0,51.05133403,0,1,,,1,0,0,0,0,0,56,pp_operator_546,Market,,,,,
Unit_414,biomass,naive_eom,naive_redispatch,renewable,0,23.62585029,0,1,,,35,10,10,10,5,3,108,pp_operator_414,Market,,,,,
Unit_548,hydro,naive_eom,naive_redispatch,renewable,0,250.5425085,0,1,,,1,0,0,0,0,0,90,pp_operator_548,Market,,,,,
Unit_499,biomass,naive_eom,naive_redispatch,renewable,0,24.83078592,0,1,,,35,10,10,10,5,3,180,pp_operator_499,Market,,,,,
Unit_550,hydro,naive_eom,naive_redispatch,renewable,0,90.48039933,0,1,,,1,0,0,0,0,0,114,pp_operator_550,Market,,,,,
Unit_487,biomass,naive_eom,naive_redispatch,renewable,0,24.8554348,0,1,,,35,10,10,10,5,3,135,pp_operator_487,Market,,,,,
Unit_426,biomass,naive_eom,naive_redispatch,renewable,0,24.87645223,0,1,,,35,10,10,10,5,3,153,pp_operator_426,Market,,,,,
Unit_553,hydro,naive_eom,naive_redispatch,renewable,0,18.38057391,0,1,,,1,0,0,0,0,0,143,pp_operator_553,Market,,,,,
Unit_613,biomass,naive_eom,naive_redispatch,renewable,0,25.81042453,0,1,,,35,10,10,10,5,3,51,pp_operator_613,Market,,,,,
Unit_555,hydro,naive_eom,naive_redispatch,renewable,0,7.62419085,0,1,,,1,0,0,0,0,0,0,pp_operator_555,Market,,,,,
Unit_459,biomass,naive_eom,naive_redispatch,renewable,0,26.26504698,0,1,,,35,10,10,10,5,3,116,pp_operator_459,Market,,,,,
Unit_557,hydro,naive_eom,naive_redispatch,renewable,0,69.69337164,0,1,,,1,0,0,0,0,0,109,pp_operator_557,Market,,,,,
Unit_665,biomass,naive_eom,naive_redispatch,renewable,0,26.48507102,0,1,,,35,10,10,10,5,3,87,pp_operator_665,Market,,,,,
Unit_559,hydro,naive_eom,naive_redispatch,renewable,0,2.097129906,0,1,,,1,0,0,0,0,0,73,pp_operator_559,Market,,,,,
Unit_409,biomass,naive_eom,naive_redispatch,renewable,0,26.92857274,0,1,,,35,10,10,10,5,3,39,pp_operator_409,Market,,,,,
Unit_561,hydro,naive_eom,naive_redispatch,renewable,0,127.8426494,0,1,,,1,0,0,0,0,0,79,pp_operator_561,Market,,,,,
Unit_747,biomass,naive_eom,naive_redispatch,renewable,0,27.06252166,0,1,,,35,10,10,10,5,3,14,pp_operator_747,Market,,,,,
Unit_389,biomass,naive_eom,naive_redispatch,renewable,0,28.09626261,0,1,,,35,10,10,10,5,3,63,pp_operator_389,Market,,,,,
Unit_564,hydro,naive_eom,naive_redispatch,renewable,0,9.283969517,0,1,,,1,0,0,0,0,0,160,pp_operator_564,Market,,,,,
Unit_726,biomass,naive_eom,naive_redispatch,renewable,0,28.10189366,0,1,,,35,10,10,10,5,3,152,pp_operator_726,Market,,,,,
Unit_566,hydro,naive_eom,naive_redispatch,renewable,0,66.10872684,0,1,,,1,0,0,0,0,0,160,pp_operator_566,Market,,,,,
Unit_695,biomass,naive_eom,naive_redispatch,renewable,0,28.25466046,0,1,,,35,10,10,10,5,3,80,pp_operator_695,Market,,,,,
Unit_568,hydro,naive_eom,naive_redispatch,renewable,0,7.445242111,0,1,,,1,0,0,0,0,0,193,pp_operator_568,Market,,,,,
Unit_560,biomass,naive_eom,naive_redispatch,renewable,0,28.26268887,0,1,,,35,10,10,10,5,3,79,pp_operator_560,Market,,,,,
Unit_713,biomass,naive_eom,naive_redispatch,renewable,0,28.60544149,0,1,,,35,10,10,10,5,3,9,pp_operator_713,Market,,,,,
Unit_571,hydro,naive_eom,naive_redispatch,renewable,0,3.403891354,0,1,,,1,0,0,0,0,0,99,pp_operator_571,Market,,,,,
Unit_757,biomass,naive_eom,naive_redispatch,renewable,0,28.76489912,0,1,,,35,10,10,10,5,3,155,pp_operator_757,Market,,,,,
Unit_728,biomass,naive_eom,naive_redispatch,renewable,0,28.78098501,0,1,,,35,10,10,10,5,3,106,pp_operator_728,Market,,,,,
Unit_574,hydro,naive_eom,naive_redispatch,renewable,0,400.7400448,0,1,,,1,0,0,0,0,0,130,pp_operator_574,Market,,,,,
Unit_598,biomass,naive_eom,naive_redispatch,renewable,0,29.05007936,0,1,,,35,10,10,10,5,3,175,pp_operator_598,Market,,,,,
Unit_489,biomass,naive_eom,naive_redispatch,renewable,0,29.28487983,0,1,,,35,10,10,10,5,3,98,pp_operator_489,Market,,,,,
Unit_577,hydro,naive_eom,naive_redispatch,renewable,0,1.948682798,0,1,,,1,0,0,0,0,0,195,pp_operator_577,Market,,,,,
Unit_645,biomass,naive_eom,naive_redispatch,renewable,0,29.29434643,0,1,,,35,10,10,10,5,3,62,pp_operator_645,Market,,,,,
Unit_579,hydro,naive_eom,naive_redispatch,renewable,0,20.34354392,0,1,,,1,0,0,0,0,0,24,pp_operator_579,Market,,,,,
Unit_456,biomass,naive_eom,naive_redispatch,renewable,0,29.31992084,0,1,,,35,10,10,10,5,3,10,pp_operator_456,Market,,,,,
Unit_450,biomass,naive_eom,naive_redispatch,renewable,0,29.4265812,0,1,,,35,10,10,10,5,3,181,pp_operator_450,Market,,,,,
Unit_567,biomass,naive_eom,naive_redispatch,renewable,0,29.60872093,0,1,,,35,10,10,10,5,3,193,pp_operator_567,Market,,,,,
Unit_583,hydro,naive_eom,naive_redispatch,renewable,0,2.883836607,0,1,,,1,0,0,0,0,0,55,pp_operator_583,Market,,,,,
Unit_634,biomass,naive_eom,naive_redispatch,renewable,0,29.7303905,0,1,,,35,10,10,10,5,3,22,pp_operator_634,Market,,,,,
Unit_585,hydro,naive_eom,naive_redispatch,renewable,0,4.11663224,0,1,,,1,0,0,0,0,0,34,pp_operator_585,Market,,,,,
Unit_529,biomass,naive_eom,naive_redispatch,renewable,0,30.31177116,0,1,,,35,10,10,10,5,3,17,pp_operator_529,Market,,,,,
Unit_587,hydro,naive_eom,naive_redispatch,renewable,0,6.615366737,0,1,,,1,0,0,0,0,0,40,pp_operator_587,Market,,,,,
Unit_743,biomass,naive_eom,naive_redispatch,renewable,0,31.04101147,0,1,,,35,10,10,10,5,3,89,pp_operator_743,Market,,,,,
Unit_589,hydro,naive_eom,naive_redispatch,renewable,0,1.823190652,0,1,,,1,0,0,0,0,0,40,pp_operator_589,Market,,,,,
Unit_657,biomass,naive_eom,naive_redispatch,renewable,0,31.14219812,0,1,,,35,10,10,10,5,3,66,pp_operator_657,Market,,,,,
Unit_584,biomass,naive_eom,naive_redispatch,renewable,0,31.32251601,0,1,,,35,10,10,10,5,3,34,pp_operator_584,Market,,,,,
Unit_592,hydro,naive_eom,naive_redispatch,renewable,0,3.43499688,0,1,,,1,0,0,0,0,0,30,pp_operator_592,Market,,,,,
Unit_551,biomass,naive_eom,naive_redispatch,renewable,0,31.74658885,0,1,,,35,10,10,10,5,3,54,pp_operator_551,Market,,,,,
Unit_594,hydro,naive_eom,naive_redispatch,renewable,0,8.851429231,0,1,,,1,0,0,0,0,0,7,pp_operator_594,Market,,,,,
Unit_720,biomass,naive_eom,naive_redispatch,renewable,0,32.72375161,0,1,,,35,10,10,10,5,3,18,pp_operator_720,Market,,,,,
Unit_619,biomass,naive_eom,naive_redispatch,renewable,0,32.98814657,0,1,,,35,10,10,10,5,3,97,pp_operator_619,Market,,,,,
Unit_597,hydro,naive_eom,naive_redispatch,renewable,0,2.48315836,0,1,,,1,0,0,0,0,0,169,pp_operator_597,Market,,,,,
Unit_630,biomass,naive_eom,naive_redispatch,renewable,0,34.04331766,0,1,,,35,10,10,10,5,3,142,pp_operator_630,Market,,,,,
Unit_599,hydro,naive_eom,naive_redispatch,renewable,0,8.168488546,0,1,,,1,0,0,0,0,0,175,pp_operator_599,Market,,,,,
Unit_709,biomass,naive_eom,naive_redispatch,renewable,0,34.33478085,0,1,,,35,10,10,10,5,3,97,pp_operator_709,Market,,,,,
Unit_601,hydro,naive_eom,naive_redispatch,renewable,0,8.955448813,0,1,,,1,0,0,0,0,0,45,pp_operator_601,Market,,,,,
Unit_449,biomass,naive_eom,naive_redispatch,renewable,0,34.43825761,0,1,,,35,10,10,10,5,3,126,pp_operator_449,Market,,,,,
Unit_392,biomass,naive_eom,naive_redispatch,renewable,0,34.57373445,0,1,,,35,10,10,10,5,3,86,pp_operator_392,Market,,,,,
Unit_464,biomass,naive_eom,naive_redispatch,renewable,0,34.80274774,0,1,,,35,10,10,10,5,3,179,pp_operator_464,Market,,,,,
Unit_605,hydro,naive_eom,naive_redispatch,renewable,0,1.895574328,0,1,,,1,0,0,0,0,0,25,pp_operator_605,Market,,,,,
Unit_405,biomass,naive_eom,naive_redispatch,renewable,0,36.48276408,0,1,,,35,10,10,10,5,3,23,pp_operator_405,Market,,,,,
Unit_423,biomass,naive_eom,naive_redispatch,renewable,0,36.64380847,0,1,,,35,10,10,10,5,3,115,pp_operator_423,Market,,,,,
Unit_523,biomass,naive_eom,naive_redispatch,renewable,0,36.90855964,0,1,,,35,10,10,10,5,3,199,pp_operator_523,Market,,,,,
Unit_729,biomass,naive_eom,naive_redispatch,renewable,0,37.40347708,0,1,,,35,10,10,10,5,3,176,pp_operator_729,Market,,,,,
Unit_610,hydro,naive_eom,naive_redispatch,renewable,0,1.288962125,0,1,,,1,0,0,0,0,0,30,pp_operator_610,Market,,,,,
Unit_765,biomass,naive_eom,naive_redispatch,renewable,0,37.67440989,0,1,,,35,10,10,10,5,3,183,pp_operator_765,Market,,,,,
Unit_612,hydro,naive_eom,naive_redispatch,renewable,0,3.56619666,0,1,,,1,0,0,0,0,0,26,pp_operator_612,Market,,,,,
Unit_401,biomass,naive_eom,naive_redispatch,renewable,0,37.94288353,0,1,,,35,10,10,10,5,3,111,pp_operator_401,Market,,,,,
Unit_614,hydro,naive_eom,naive_redispatch,renewable,0,28.11389159,0,1,,,1,0,0,0,0,0,51,pp_operator_614,Market,,,,,
Unit_626,biomass,naive_eom,naive_redispatch,renewable,0,38.12196656,0,1,,,35,10,10,10,5,3,166,pp_operator_626,Market,,,,,
Unit_616,hydro,naive_eom,naive_redispatch,renewable,0,20.24764356,0,1,,,1,0,0,0,0,0,161,pp_operator_616,Market,,,,,
Unit_391,biomass,naive_eom,naive_redispatch,renewable,0,38.12374431,0,1,,,35,10,10,10,5,3,63,pp_operator_391,Market,,,,,
Unit_618,hydro,naive_eom,naive_redispatch,renewable,0,8.717866232,0,1,,,1,0,0,0,0,0,151,pp_operator_618,Market,,,,,
Unit_525,biomass,naive_eom,naive_redispatch,renewable,0,38.8049147,0,1,,,35,10,10,10,5,3,35,pp_operator_525,Market,,,,,
Unit_510,biomass,naive_eom,naive_redispatch,renewable,0,39.20972682,0,1,,,35,10,10,10,5,3,13,pp_operator_510,Market,,,,,
Unit_621,hydro,naive_eom,naive_redispatch,renewable,0,137.1607802,0,1,,,1,0,0,0,0,0,149,pp_operator_621,Market,,,,,
Unit_478,biomass,naive_eom,naive_redispatch,renewable,0,39.44447492,0,1,,,35,10,10,10,5,3,191,pp_operator_478,Market,,,,,
Unit_623,hydro,naive_eom,naive_redispatch,renewable,0,43.63796528,0,1,,,1,0,0,0,0,0,85,pp_operator_623,Market,,,,,
Unit_761,biomass,naive_eom,naive_redispatch,renewable,0,39.59507102,0,1,,,35,10,10,10,5,3,47,pp_operator_761,Market,,,,,
Unit_625,hydro,naive_eom,naive_redispatch,renewable,0,57.7710336,0,1,,,1,0,0,0,0,0,85,pp_operator_625,Market,,,,,
Unit_428,biomass,naive_eom,naive_redispatch,renewable,0,41.00945591,0,1,,,35,10,10,10,5,3,138,pp_operator_428,Market,,,,,
Unit_627,hydro,naive_eom,naive_redispatch,renewable,0,16.80621458,0,1,,,1,0,0,0,0,0,166,pp_operator_627,Market,,,,,
Unit_408,biomass,naive_eom,naive_redispatch,renewable,0,41.11108517,0,1,,,35,10,10,10,5,3,63,pp_operator_408,Market,,,,,
Unit_629,hydro,naive_eom,naive_redispatch,renewable,0,4.685360621,0,1,,,1,0,0,0,0,0,69,pp_operator_629,Market,,,,,
Unit_664,biomass,naive_eom,naive_redispatch,renewable,0,41.31325805,0,1,,,35,10,10,10,5,3,58,pp_operator_664,Market,,,,,
Unit_631,hydro,naive_eom,naive_redispatch,renewable,0,8.548913203,0,1,,,1,0,0,0,0,0,142,pp_operator_631,Market,,,,,
Unit_446,biomass,naive_eom,naive_redispatch,renewable,0,41.59746915,0,1,,,35,10,10,10,5,3,119,pp_operator_446,Market,,,,,
Unit_633,hydro,naive_eom,naive_redispatch,renewable,0,5.787181154,0,1,,,1,0,0,0,0,0,76,pp_operator_633,Market,,,,,
Unit_580,biomass,naive_eom,naive_redispatch,renewable,0,42.10653626,0,1,,,35,10,10,10,5,3,27,pp_operator_580,Market,,,,,
Unit_635,hydro,naive_eom,naive_redispatch,renewable,0,12.47661803,0,1,,,1,0,0,0,0,0,22,pp_operator_635,Market,,,,,
Unit_707,biomass,naive_eom,naive_redispatch,renewable,0,42.38732241,0,1,,,35,10,10,10,5,3,84,pp_operator_707,Market,,,,,
Unit_637,hydro,naive_eom,naive_redispatch,renewable,0,247.987729,0,1,,,1,0,0,0,0,0,20,pp_operator_637,Market,,,,,
Unit_442,biomass,naive_eom,naive_redispatch,renewable,0,43.50451447,0,1,,,35,10,10,10,5,3,54,pp_operator_442,Market,,,,,
Unit_639,hydro,naive_eom,naive_redispatch,renewable,0,84.13206322,0,1,,,1,0,0,0,0,0,113,pp_operator_639,Market,,,,,
Unit_705,biomass,naive_eom,naive_redispatch,renewable,0,44.5301955,0,1,,,35,10,10,10,5,3,178,pp_operator_705,Market,,,,,
Unit_641,hydro,naive_eom,naive_redispatch,renewable,0,488.2142971,0,1,,,1,0,0,0,0,0,196,pp_operator_641,Market,,,,,
Unit_756,biomass,naive_eom,naive_redispatch,renewable,0,44.61670933,0,1,,,35,10,10,10,5,3,48,pp_operator_756,Market,,,,,
Unit_643,hydro,naive_eom,naive_redispatch,renewable,0,59.85157698,0,1,,,1,0,0,0,0,0,95,pp_operator_643,Market,,,,,
Unit_620,biomass,naive_eom,naive_redispatch,renewable,0,44.76509308,0,1,,,35,10,10,10,5,3,149,pp_operator_620,Market,,,,,
Unit_512,biomass,naive_eom,naive_redispatch,renewable,0,44.9227673,0,1,,,35,10,10,10,5,3,89,pp_operator_512,Market,,,,,
Unit_646,hydro,naive_eom,naive_redispatch,renewable,0,8.605043433,0,1,,,1,0,0,0,0,0,62,pp_operator_646,Market,,,,,
Unit_632,biomass,naive_eom,naive_redispatch,renewable,0,45.02885935,0,1,,,35,10,10,10,5,3,76,pp_operator_632,Market,,,,,
Unit_648,hydro,naive_eom,naive_redispatch,renewable,0,34.0517407,0,1,,,1,0,0,0,0,0,145,pp_operator_648,Market,,,,,
Unit_671,biomass,naive_eom,naive_redispatch,renewable,0,45.31665384,0,1,,,35,10,10,10,5,3,46,pp_operator_671,Market,,,,,
Unit_650,hydro,naive_eom,naive_redispatch,renewable,0,15.2835265,0,1,,,1,0,0,0,0,0,124,pp_operator_650,Market,,,,,
Unit_474,biomass,naive_eom,naive_redispatch,renewable,0,45.50528466,0,1,,,35,10,10,10,5,3,186,pp_operator_474,Market,,,,,
Unit_652,hydro,naive_eom,naive_redispatch,renewable,0,98.58009111,0,1,,,1,0,0,0,0,0,113,pp_operator_652,Market,,,,,
Unit_763,biomass,naive_eom,naive_redispatch,renewable,0,46.02359493,0,1,,,35,10,10,10,5,3,197,pp_operator_763,Market,,,,,
