,power,unit,simulation
2019-01-03 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 12:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 13:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 14:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 15:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 16:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 17:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 18:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 19:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 20:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 21:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 22:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 23:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-03 00:00:00,-2550.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 01:00:00,-2502.1,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 02:00:00,-2487.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 03:00:00,-2482.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 04:00:00,-2521.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 05:00:00,-2652.4,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 06:00:00,-2892.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 07:00:00,-3111.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 08:00:00,-3240.1,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 09:00:00,-3304.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 10:00:00,-3333.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 11:00:00,-3378.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 12:00:00,-3390.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 13:00:00,-3331.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 14:00:00,-3278.8,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 15:00:00,-3250.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 16:00:00,-3315.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 17:00:00,-3468.75,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 18:00:00,-3452.75,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 19:00:00,-3355.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 20:00:00,-3174.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 21:00:00,-3029.6000000000004,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 22:00:00,-2911.75,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-03 23:00:00,-2747.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 09:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 10:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 11:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-04 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-04 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-04 00:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 01:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 02:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 03:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 04:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 05:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 06:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 07:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 08:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 12:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 13:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 14:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 15:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 16:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 17:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 18:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 19:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 20:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 21:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 22:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 23:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-04 00:00:00,-2593.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 01:00:00,-2501.8,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 02:00:00,-2476.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 03:00:00,-2497.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 04:00:00,-2552.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 05:00:00,-2668.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 06:00:00,-2914.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 07:00:00,-3181.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 08:00:00,-3341.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 09:00:00,-3417.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 10:00:00,-3453.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 11:00:00,-3484.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 12:00:00,-3513.4,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 13:00:00,-3452.75,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 14:00:00,-3362.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 15:00:00,-3327.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 16:00:00,-3391.75,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 17:00:00,-3496.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 18:00:00,-3464.75,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 19:00:00,-3365.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 20:00:00,-3167.05,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 21:00:00,-3016.75,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 22:00:00,-2924.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-04 23:00:00,-2724.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-05 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 09:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 10:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 11:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-05 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-05 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-05 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
