datetime,demand_north,demand_south
2019-01-19 23:45:00,2612.6,2612.6
2019-01-20 00:00:00,2569.0,2569.0
2019-01-20 00:15:00,2537.4,2537.4
2019-01-20 00:30:00,2518.0,2518.0
2019-01-20 00:45:00,2503.2,2503.2
2019-01-20 01:00:00,2459.0,2459.0
2019-01-20 01:15:00,2446.6,2446.6
2019-01-20 01:30:00,2427.2,2427.2
2019-01-20 01:45:00,2409.0,2409.0
2019-01-20 02:00:00,2403.0,2403.0
2019-01-20 02:15:00,2381.2,2381.2
2019-01-20 02:30:00,2378.2,2378.2
2019-01-20 02:45:00,2361.6,2361.6
2019-01-20 03:00:00,2360.2,2360.2
2019-01-20 03:15:00,2359.0,2359.0
2019-01-20 03:30:00,2344.8,2344.8
2019-01-20 03:45:00,2346.4,2346.4
2019-01-20 04:00:00,2339.4,2339.4
2019-01-20 04:15:00,2326.4,2326.4
2019-01-20 04:30:00,2328.2,2328.2
2019-01-20 04:45:00,2338.2,2338.2
2019-01-20 05:00:00,2325.0,2325.0
2019-01-20 05:15:00,2318.4,2318.4
2019-01-20 05:30:00,2300.8,2300.8
2019-01-20 05:45:00,2299.6,2299.6
2019-01-20 06:00:00,2257.4,2257.4
2019-01-20 06:15:00,2277.2,2277.2
2019-01-20 06:30:00,2282.6,2282.6
2019-01-20 06:45:00,2295.0,2295.0
2019-01-20 07:00:00,2311.6,2311.6
2019-01-20 07:15:00,2351.6,2351.6
2019-01-20 07:30:00,2382.8,2382.8
2019-01-20 07:45:00,2407.2,2407.2
2019-01-20 08:00:00,2453.2,2453.2
2019-01-20 08:15:00,2507.6,2507.6
2019-01-20 08:30:00,2553.6,2553.6
2019-01-20 08:45:00,2589.0,2589.0
2019-01-20 09:00:00,2643.2,2643.2
2019-01-20 09:15:00,2689.6,2689.6
2019-01-20 09:30:00,2714.4,2714.4
2019-01-20 09:45:00,2732.6,2732.6
2019-01-20 10:00:00,2751.6,2751.6
2019-01-20 10:15:00,2776.4,2776.4
2019-01-20 10:30:00,2802.0,2802.0
2019-01-20 10:45:00,2819.0,2819.0
2019-01-20 11:00:00,2836.8,2836.8
2019-01-20 11:15:00,2870.0,2870.0
2019-01-20 11:30:00,2890.4,2890.4
2019-01-20 11:45:00,2890.6,2890.6
2019-01-20 12:00:00,2885.2,2885.2
2019-01-20 12:15:00,2866.4,2866.4
2019-01-20 12:30:00,2855.6,2855.6
2019-01-20 12:45:00,2835.0,2835.0
2019-01-20 13:00:00,2813.0,2813.0
2019-01-20 13:15:00,2787.2,2787.2
2019-01-20 13:30:00,2771.6,2771.6
2019-01-20 13:45:00,2741.8,2741.8
2019-01-20 14:00:00,2722.6,2722.6
2019-01-20 14:15:00,2708.0,2708.0
2019-01-20 14:30:00,2701.0,2701.0
2019-01-20 14:45:00,2684.2,2684.2
2019-01-20 15:00:00,2690.6,2690.6
2019-01-20 15:15:00,2683.2,2683.2
2019-01-20 15:30:00,2690.0,2690.0
2019-01-20 15:45:00,2690.4,2690.4
2019-01-20 16:00:00,2716.4,2716.4
2019-01-20 16:15:00,2724.0,2724.0
2019-01-20 16:30:00,2765.4,2765.4
2019-01-20 16:45:00,2805.6,2805.6
2019-01-20 17:00:00,2876.4,2876.4
2019-01-20 17:15:00,2969.2,2969.2
2019-01-20 17:30:00,3012.4,3012.4
2019-01-20 17:45:00,3041.0,3041.0
2019-01-20 18:00:00,3075.0,3075.0
2019-01-20 18:15:00,3064.2,3064.2
2019-01-20 18:30:00,3077.6,3077.6
2019-01-20 18:45:00,3063.6,3063.6
2019-01-20 19:00:00,3047.4,3047.4
2019-01-20 19:15:00,3016.6,3016.6
2019-01-20 19:30:00,3002.6,3002.6
2019-01-20 19:45:00,2979.6,2979.6
2019-01-20 20:00:00,2938.6,2938.6
2019-01-20 20:15:00,2902.6,2902.6
2019-01-20 20:30:00,2871.2,2871.2
2019-01-20 20:45:00,2844.6,2844.6
2019-01-20 21:00:00,2815.4,2815.4
2019-01-20 21:15:00,2817.2,2817.2
2019-01-20 21:30:00,2813.2,2813.2
2019-01-20 21:45:00,2823.4,2823.4
2019-01-20 22:00:00,2865.8,2865.8
2019-01-20 22:15:00,2857.2,2857.2
2019-01-20 22:30:00,2830.4,2830.4
2019-01-20 22:45:00,2802.6,2802.6
2019-01-20 23:00:00,2771.2,2771.2
2019-01-20 23:15:00,2748.2,2748.2
2019-01-20 23:30:00,2727.8,2727.8
2019-01-20 23:45:00,2695.8,2695.8
2019-01-21 00:00:00,2683.2,2683.2
2019-01-21 00:15:00,2661.2,2661.2
2019-01-21 00:30:00,2646.2,2646.2
2019-01-21 00:45:00,2615.4,2615.4
2019-01-21 01:00:00,2586.6,2586.6
2019-01-21 01:15:00,2571.2,2571.2
2019-01-21 01:30:00,2571.2,2571.2
2019-01-21 01:45:00,2564.4,2564.4
2019-01-21 02:00:00,2541.8,2541.8
2019-01-21 02:15:00,2541.0,2541.0
2019-01-21 02:30:00,2537.8,2537.8
2019-01-21 02:45:00,2545.0,2545.0
2019-01-21 03:00:00,2537.8,2537.8
2019-01-21 03:15:00,2555.0,2555.0
2019-01-21 03:30:00,2568.0,2568.0
2019-01-21 03:45:00,2568.8,2568.8
2019-01-21 04:00:00,2601.8,2601.8
2019-01-21 04:15:00,2625.6,2625.6
2019-01-21 04:30:00,2656.4,2656.4
2019-01-21 04:45:00,2678.2,2678.2
2019-01-21 05:00:00,2755.0,2755.0
2019-01-21 05:15:00,2809.2,2809.2
2019-01-21 05:30:00,2860.6,2860.6
2019-01-21 05:45:00,2939.2,2939.2
2019-01-21 06:00:00,3086.2,3086.2
2019-01-21 06:15:00,3214.6,3214.6
2019-01-21 06:30:00,3319.2,3319.2
2019-01-21 06:45:00,3401.6,3401.6
2019-01-21 07:00:00,3516.2,3516.2
2019-01-21 07:15:00,3564.0,3564.0
2019-01-21 07:30:00,3622.4,3622.4
2019-01-21 07:45:00,3661.6,3661.6
2019-01-21 08:00:00,3672.4,3672.4
2019-01-21 08:15:00,3678.6,3678.6
2019-01-21 08:30:00,3687.8,3687.8
2019-01-21 08:45:00,3697.4,3697.4
2019-01-21 09:00:00,3675.6,3675.6
2019-01-21 09:15:00,3678.8,3678.8
2019-01-21 09:30:00,3696.6,3696.6
2019-01-21 09:45:00,3691.0,3691.0
2019-01-21 10:00:00,3679.0,3679.0
2019-01-21 10:15:00,3693.2,3693.2
2019-01-21 10:30:00,3708.0,3708.0
2019-01-21 10:45:00,3713.6,3713.6
2019-01-21 11:00:00,3715.6,3715.6
2019-01-21 11:15:00,3723.8,3723.8
2019-01-21 11:30:00,3731.6,3731.6
2019-01-21 11:45:00,3729.2,3729.2
2019-01-21 12:00:00,3706.4,3706.4
2019-01-21 12:15:00,3680.4,3680.4
2019-01-21 12:30:00,3688.6,3688.6
2019-01-21 12:45:00,3683.2,3683.2
2019-01-21 13:00:00,3697.4,3697.4
2019-01-21 13:15:00,3674.0,3674.0
2019-01-21 13:30:00,3660.8,3660.8
2019-01-21 13:45:00,3626.6,3626.6
2019-01-21 14:00:00,3626.8,3626.8
2019-01-21 14:15:00,3610.8,3610.8
2019-01-21 14:30:00,3603.8,3603.8
2019-01-21 14:45:00,3597.2,3597.2
2019-01-21 15:00:00,3600.2,3600.2
2019-01-21 15:15:00,3588.4,3588.4
2019-01-21 15:30:00,3573.2,3573.2
2019-01-21 15:45:00,3556.8,3556.8
2019-01-21 16:00:00,3560.8,3560.8
2019-01-21 16:15:00,3563.4,3563.4
2019-01-21 16:30:00,3584.0,3584.0
2019-01-21 16:45:00,3620.8,3620.8
2019-01-21 17:00:00,3684.6,3684.6
2019-01-21 17:15:00,3758.4,3758.4
2019-01-21 17:30:00,3802.4,3802.4
2019-01-21 17:45:00,3817.4,3817.4
2019-01-21 18:00:00,3799.8,3799.8
2019-01-21 18:15:00,3779.4,3779.4
2019-01-21 18:30:00,3771.8,3771.8
2019-01-21 18:45:00,3767.6,3767.6
2019-01-21 19:00:00,3745.4,3745.4
2019-01-21 19:15:00,3707.6,3707.6
2019-01-21 19:30:00,3681.2,3681.2
2019-01-21 19:45:00,3646.8,3646.8
2019-01-21 20:00:00,3591.4,3591.4
2019-01-21 20:15:00,3539.6,3539.6
2019-01-21 20:30:00,3485.2,3485.2
2019-01-21 20:45:00,3440.4,3440.4
2019-01-21 21:00:00,3407.4,3407.4
2019-01-21 21:15:00,3383.6,3383.6
2019-01-21 21:30:00,3321.4,3321.4
2019-01-21 21:45:00,3282.6,3282.6
2019-01-21 22:00:00,3281.8,3281.8
2019-01-21 22:15:00,3260.2,3260.2
2019-01-21 22:30:00,3210.2,3210.2
2019-01-21 22:45:00,3160.0,3160.0
2019-01-21 23:00:00,3092.4,3092.4
2019-01-21 23:15:00,3049.0,3049.0
2019-01-21 23:30:00,3004.6,3004.6
2019-01-21 23:45:00,2970.6,2970.6
2019-01-22 00:00:00,2910.8,2910.8
2019-01-22 00:15:00,2895.2,2895.2
2019-01-22 00:30:00,2896.6,2896.6
2019-01-22 00:45:00,2875.0,2875.0
2019-01-22 01:00:00,2836.4,2836.4
2019-01-22 01:15:00,2821.8,2821.8
2019-01-22 01:30:00,2815.6,2815.6
2019-01-22 01:45:00,2795.6,2795.6
2019-01-22 02:00:00,2771.6,2771.6
2019-01-22 02:15:00,2767.4,2767.4
2019-01-22 02:30:00,2761.8,2761.8
2019-01-22 02:45:00,2759.0,2759.0
2019-01-22 03:00:00,2765.8,2765.8
2019-01-22 03:15:00,2749.4,2749.4
2019-01-22 03:30:00,2755.2,2755.2
2019-01-22 03:45:00,2756.6,2756.6
2019-01-22 04:00:00,2783.8,2783.8
2019-01-22 04:15:00,2804.2,2804.2
2019-01-22 04:30:00,2818.6,2818.6
2019-01-22 04:45:00,2851.0,2851.0
2019-01-22 05:00:00,2914.6,2914.6
2019-01-22 05:15:00,2945.6,2945.6
2019-01-22 05:30:00,2982.4,2982.4
2019-01-22 05:45:00,3052.0,3052.0
2019-01-22 06:00:00,3194.0,3194.0
2019-01-22 06:15:00,3297.2,3297.2
2019-01-22 06:30:00,3387.8,3387.8
2019-01-22 06:45:00,3477.0,3477.0
2019-01-22 07:00:00,3586.8,3586.8
2019-01-22 07:15:00,3639.6,3639.6
2019-01-22 07:30:00,3695.4,3695.4
2019-01-22 07:45:00,3728.4,3728.4
2019-01-22 08:00:00,3756.2,3756.2
2019-01-22 08:15:00,3773.8,3773.8
2019-01-22 08:30:00,3785.0,3785.0
2019-01-22 08:45:00,3787.6,3787.6
2019-01-22 09:00:00,3767.2,3767.2
2019-01-22 09:15:00,3780.8,3780.8
2019-01-22 09:30:00,3802.0,3802.0
2019-01-22 09:45:00,3810.2,3810.2
2019-01-22 10:00:00,3803.6,3803.6
2019-01-22 10:15:00,3803.2,3803.2
2019-01-22 10:30:00,3808.8,3808.8
2019-01-22 10:45:00,3814.4,3814.4
2019-01-22 11:00:00,3817.4,3817.4
2019-01-22 11:15:00,3825.6,3825.6
2019-01-22 11:30:00,3826.4,3826.4
2019-01-22 11:45:00,3838.2,3838.2
2019-01-22 12:00:00,3805.4,3805.4
2019-01-22 12:15:00,3798.2,3798.2
2019-01-22 12:30:00,3794.0,3794.0
2019-01-22 12:45:00,3803.2,3803.2
2019-01-22 13:00:00,3795.6,3795.6
2019-01-22 13:15:00,3783.8,3783.8
2019-01-22 13:30:00,3767.6,3767.6
2019-01-22 13:45:00,3745.0,3745.0
2019-01-22 14:00:00,3754.8,3754.8
2019-01-22 14:15:00,3740.2,3740.2
2019-01-22 14:30:00,3744.6,3744.6
2019-01-22 14:45:00,3730.6,3730.6
2019-01-22 15:00:00,3732.4,3732.4
2019-01-22 15:15:00,3719.2,3719.2
2019-01-22 15:30:00,3703.6,3703.6
2019-01-22 15:45:00,3687.0,3687.0
2019-01-22 16:00:00,3688.8,3688.8
2019-01-22 16:15:00,3687.2,3687.2
2019-01-22 16:30:00,3702.2,3702.2
2019-01-22 16:45:00,3732.8,3732.8
2019-01-22 17:00:00,3792.6,3792.6
2019-01-22 17:15:00,3832.2,3832.2
2019-01-22 17:30:00,3858.6,3858.6
2019-01-22 17:45:00,3877.8,3877.8
2019-01-22 18:00:00,3846.4,3846.4
2019-01-22 18:15:00,3840.4,3840.4
2019-01-22 18:30:00,3829.2,3829.2
2019-01-22 18:45:00,3817.0,3817.0
2019-01-22 19:00:00,3804.4,3804.4
2019-01-22 19:15:00,3772.6,3772.6
2019-01-22 19:30:00,3733.6,3733.6
2019-01-22 19:45:00,3706.8,3706.8
2019-01-22 20:00:00,3638.8,3638.8
2019-01-22 20:15:00,3578.0,3578.0
2019-01-22 20:30:00,3525.6,3525.6
2019-01-22 20:45:00,3480.2,3480.2
2019-01-22 21:00:00,3444.8,3444.8
2019-01-22 21:15:00,3403.2,3403.2
2019-01-22 21:30:00,3358.0,3358.0
2019-01-22 21:45:00,3296.0,3296.0
2019-01-22 22:00:00,3297.2,3297.2
2019-01-22 22:15:00,3272.6,3272.6
2019-01-22 22:30:00,3222.0,3222.0
2019-01-22 22:45:00,3171.8,3171.8
2019-01-22 23:00:00,3113.2,3113.2
2019-01-22 23:15:00,3069.4,3069.4
2019-01-22 23:30:00,3035.4,3035.4
2019-01-22 23:45:00,3007.4,3007.4
2019-01-23 00:00:00,2981.8,2981.8
2019-01-23 00:15:00,2941.6,2941.6
2019-01-23 00:30:00,2932.8,2932.8
2019-01-23 00:45:00,2890.4,2890.4
2019-01-23 01:00:00,2851.0,2851.0
2019-01-23 01:15:00,2842.8,2842.8
2019-01-23 01:30:00,2833.2,2833.2
2019-01-23 01:45:00,2815.4,2815.4
2019-01-23 02:00:00,2799.6,2799.6
2019-01-23 02:15:00,2792.6,2792.6
2019-01-23 02:30:00,2795.4,2795.4
2019-01-23 02:45:00,2798.4,2798.4
2019-01-23 03:00:00,2796.8,2796.8
2019-01-23 03:15:00,2792.8,2792.8
2019-01-23 03:30:00,2802.8,2802.8
2019-01-23 03:45:00,2801.2,2801.2
2019-01-23 04:00:00,2814.2,2814.2
2019-01-23 04:15:00,2821.8,2821.8
2019-01-23 04:30:00,2848.2,2848.2
2019-01-23 04:45:00,2869.2,2869.2
2019-01-23 05:00:00,2925.0,2925.0
2019-01-23 05:15:00,2963.2,2963.2
2019-01-23 05:30:00,3004.2,3004.2
2019-01-23 05:45:00,3057.4,3057.4
2019-01-23 06:00:00,3175.8,3175.8
2019-01-23 06:15:00,3286.2,3286.2
2019-01-23 06:30:00,3383.2,3383.2
2019-01-23 06:45:00,3486.4,3486.4
2019-01-23 07:00:00,3583.8,3583.8
2019-01-23 07:15:00,3646.0,3646.0
2019-01-23 07:30:00,3696.0,3696.0
2019-01-23 07:45:00,3729.8,3729.8
2019-01-23 08:00:00,3737.4,3737.4
2019-01-23 08:15:00,3747.4,3747.4
2019-01-23 08:30:00,3765.2,3765.2
2019-01-23 08:45:00,3781.6,3781.6
2019-01-23 09:00:00,3756.4,3756.4
2019-01-23 09:15:00,3763.2,3763.2
2019-01-23 09:30:00,3781.6,3781.6
2019-01-23 09:45:00,3785.6,3785.6
2019-01-23 10:00:00,3779.4,3779.4
2019-01-23 10:15:00,3783.4,3783.4
2019-01-23 10:30:00,3792.6,3792.6
2019-01-23 10:45:00,3794.0,3794.0
2019-01-23 11:00:00,3793.0,3793.0
2019-01-23 11:15:00,3799.2,3799.2
2019-01-23 11:30:00,3799.6,3799.6
2019-01-23 11:45:00,3800.0,3800.0
2019-01-23 12:00:00,3784.6,3784.6
2019-01-23 12:15:00,3772.8,3772.8
2019-01-23 12:30:00,3766.2,3766.2
2019-01-23 12:45:00,3769.2,3769.2
2019-01-23 13:00:00,3777.2,3777.2
2019-01-23 13:15:00,3763.6,3763.6
2019-01-23 13:30:00,3738.6,3738.6
2019-01-23 13:45:00,3716.6,3716.6
2019-01-23 14:00:00,3717.2,3717.2
2019-01-23 14:15:00,3712.6,3712.6
2019-01-23 14:30:00,3698.8,3698.8
2019-01-23 14:45:00,3689.4,3689.4
2019-01-23 15:00:00,3689.4,3689.4
2019-01-23 15:15:00,3671.2,3671.2
2019-01-23 15:30:00,3657.0,3657.0
2019-01-23 15:45:00,3647.8,3647.8
2019-01-23 16:00:00,3656.0,3656.0
2019-01-23 16:15:00,3643.2,3643.2
2019-01-23 16:30:00,3658.0,3658.0
2019-01-23 16:45:00,3690.0,3690.0
2019-01-23 17:00:00,3742.8,3742.8
2019-01-23 17:15:00,3795.4,3795.4
2019-01-23 17:30:00,3818.0,3818.0
2019-01-23 17:45:00,3829.8,3829.8
2019-01-23 18:00:00,3820.0,3820.0
2019-01-23 18:15:00,3805.4,3805.4
2019-01-23 18:30:00,3793.4,3793.4
2019-01-23 18:45:00,3787.2,3787.2
2019-01-23 19:00:00,3762.6,3762.6
2019-01-23 19:15:00,3722.4,3722.4
2019-01-23 19:30:00,3704.4,3704.4
2019-01-23 19:45:00,3675.6,3675.6
2019-01-23 20:00:00,3609.2,3609.2
2019-01-23 20:15:00,3545.6,3545.6
2019-01-23 20:30:00,3497.2,3497.2
2019-01-23 20:45:00,3450.6,3450.6
2019-01-23 21:00:00,3416.8,3416.8
2019-01-23 21:15:00,3380.6,3380.6
2019-01-23 21:30:00,3335.6,3335.6
2019-01-23 21:45:00,3300.2,3300.2
2019-01-23 22:00:00,3305.6,3305.6
2019-01-23 22:15:00,3275.4,3275.4
2019-01-23 22:30:00,3219.8,3219.8
2019-01-23 22:45:00,3175.8,3175.8
2019-01-23 23:00:00,3102.8,3102.8
2019-01-23 23:15:00,3070.6,3070.6
2019-01-23 23:30:00,3024.0,3024.0
2019-01-23 23:45:00,2988.6,2988.6
2019-01-24 00:00:00,2969.0,2969.0
2019-01-24 00:15:00,2943.4,2943.4
2019-01-24 00:30:00,2926.2,2926.2
2019-01-24 00:45:00,2902.6,2902.6
2019-01-24 01:00:00,2863.8,2863.8
2019-01-24 01:15:00,2833.0,2833.0
2019-01-24 01:30:00,2835.4,2835.4
2019-01-24 01:45:00,2806.0,2806.0
2019-01-24 02:00:00,2769.4,2769.4
2019-01-24 02:15:00,2750.6,2750.6
2019-01-24 02:30:00,2751.2,2751.2
2019-01-24 02:45:00,2733.6,2733.6
2019-01-24 03:00:00,2749.6,2749.6
2019-01-24 03:15:00,2745.6,2745.6
2019-01-24 03:30:00,2752.6,2752.6
2019-01-24 03:45:00,2746.6,2746.6
2019-01-24 04:00:00,2752.2,2752.2
2019-01-24 04:15:00,2771.2,2771.2
2019-01-24 04:30:00,2792.0,2792.0
2019-01-24 04:45:00,2808.4,2808.4
2019-01-24 05:00:00,2857.0,2857.0
2019-01-24 05:15:00,2893.0,2893.0
2019-01-24 05:30:00,2949.2,2949.2
2019-01-24 05:45:00,3005.8,3005.8
2019-01-24 06:00:00,3121.2,3121.2
2019-01-24 06:15:00,3199.4,3199.4
2019-01-24 06:30:00,3303.0,3303.0
2019-01-24 06:45:00,3394.6,3394.6
2019-01-24 07:00:00,3484.4,3484.4
2019-01-24 07:15:00,3546.0,3546.0
2019-01-24 07:30:00,3606.0,3606.0
2019-01-24 07:45:00,3644.8,3644.8
2019-01-24 08:00:00,3681.0,3681.0
2019-01-24 08:15:00,3690.2,3690.2
2019-01-24 08:30:00,3702.6,3702.6
2019-01-24 08:45:00,3709.2,3709.2
2019-01-24 09:00:00,3695.2,3695.2
2019-01-24 09:15:00,3717.8,3717.8
2019-01-24 09:30:00,3727.2,3727.2
2019-01-24 09:45:00,3744.8,3744.8
2019-01-24 10:00:00,3744.2,3744.2
2019-01-24 10:15:00,3754.2,3754.2
2019-01-24 10:30:00,3771.4,3771.4
2019-01-24 10:45:00,3777.4,3777.4
2019-01-24 11:00:00,3781.6,3781.6
2019-01-24 11:15:00,3783.6,3783.6
2019-01-24 11:30:00,3793.2,3793.2
2019-01-24 11:45:00,3775.8,3775.8
2019-01-24 12:00:00,3767.2,3767.2
2019-01-24 12:15:00,3757.2,3757.2
2019-01-24 12:30:00,3758.8,3758.8
2019-01-24 12:45:00,3752.4,3752.4
2019-01-24 13:00:00,3767.6,3767.6
2019-01-24 13:15:00,3753.4,3753.4
2019-01-24 13:30:00,3739.0,3739.0
2019-01-24 13:45:00,3706.0,3706.0
2019-01-24 14:00:00,3707.0,3707.0
2019-01-24 14:15:00,3695.8,3695.8
2019-01-24 14:30:00,3702.6,3702.6
2019-01-24 14:45:00,3692.8,3692.8
2019-01-24 15:00:00,3713.6,3713.6
2019-01-24 15:15:00,3694.2,3694.2
2019-01-24 15:30:00,3689.0,3689.0
2019-01-24 15:45:00,3677.6,3677.6
2019-01-24 16:00:00,3666.8,3666.8
2019-01-24 16:15:00,3662.8,3662.8
2019-01-24 16:30:00,3675.2,3675.2
2019-01-24 16:45:00,3694.0,3694.0
2019-01-24 17:00:00,3728.4,3728.4
2019-01-24 17:15:00,3780.2,3780.2
2019-01-24 17:30:00,3816.0,3816.0
2019-01-24 17:45:00,3815.8,3815.8
2019-01-24 18:00:00,3789.4,3789.4
2019-01-24 18:15:00,3776.4,3776.4
2019-01-24 18:30:00,3756.2,3756.2
2019-01-24 18:45:00,3741.4,3741.4
2019-01-24 19:00:00,3733.2,3733.2
2019-01-24 19:15:00,3692.4,3692.4
2019-01-24 19:30:00,3668.4,3668.4
2019-01-24 19:45:00,3632.2,3632.2
2019-01-24 20:00:00,3569.8,3569.8
2019-01-24 20:15:00,3508.8,3508.8
2019-01-24 20:30:00,3451.6,3451.6
2019-01-24 20:45:00,3412.6,3412.6
2019-01-24 21:00:00,3375.6,3375.6
2019-01-24 21:15:00,3341.6,3341.6
2019-01-24 21:30:00,3301.2,3301.2
2019-01-24 21:45:00,3259.0,3259.0
2019-01-24 22:00:00,3254.0,3254.0
2019-01-24 22:15:00,3218.4,3218.4
2019-01-24 22:30:00,3161.8,3161.8
2019-01-24 22:45:00,3119.6,3119.6
2019-01-24 23:00:00,3064.2,3064.2
2019-01-24 23:15:00,3017.6,3017.6
2019-01-24 23:30:00,2993.6,2993.6
2019-01-24 23:45:00,2953.0,2953.0
2019-01-25 00:00:00,2923.8,2923.8
2019-01-25 00:15:00,2900.6,2900.6
2019-01-25 00:30:00,2893.4,2893.4
2019-01-25 00:45:00,2861.4,2861.4
2019-01-25 01:00:00,2834.2,2834.2
2019-01-25 01:15:00,2815.4,2815.4
2019-01-25 01:30:00,2803.8,2803.8
2019-01-25 01:45:00,2772.8,2772.8
2019-01-25 02:00:00,2767.8,2767.8
2019-01-25 02:15:00,2770.6,2770.6
2019-01-25 02:30:00,2760.0,2760.0
2019-01-25 02:45:00,2756.2,2756.2
2019-01-25 03:00:00,2753.0,2753.0
2019-01-25 03:15:00,2747.8,2747.8
2019-01-25 03:30:00,2751.8,2751.8
2019-01-25 03:45:00,2762.4,2762.4
2019-01-25 04:00:00,2778.0,2778.0
2019-01-25 04:15:00,2800.0,2800.0
2019-01-25 04:30:00,2819.4,2819.4
2019-01-25 04:45:00,2840.8,2840.8
2019-01-25 05:00:00,2895.6,2895.6
2019-01-25 05:15:00,2923.2,2923.2
2019-01-25 05:30:00,2978.0,2978.0
2019-01-25 05:45:00,3046.4,3046.4
2019-01-25 06:00:00,3142.8,3142.8
2019-01-25 06:15:00,3257.8,3257.8
2019-01-25 06:30:00,3345.6,3345.6
2019-01-25 06:45:00,3433.4,3433.4
2019-01-25 07:00:00,3525.6,3525.6
2019-01-25 07:15:00,3587.6,3587.6
2019-01-25 07:30:00,3638.0,3638.0
2019-01-25 07:45:00,3673.4,3673.4
2019-01-25 08:00:00,3704.8,3704.8
2019-01-25 08:15:00,3721.0,3721.0
2019-01-25 08:30:00,3727.0,3727.0
2019-01-25 08:45:00,3735.0,3735.0
2019-01-25 09:00:00,3733.0,3733.0
2019-01-25 09:15:00,3748.0,3748.0
2019-01-25 09:30:00,3765.0,3765.0
2019-01-25 09:45:00,3760.0,3760.0
2019-01-25 10:00:00,3756.6,3756.6
2019-01-25 10:15:00,3763.4,3763.4
2019-01-25 10:30:00,3781.8,3781.8
2019-01-25 10:45:00,3778.8,3778.8
2019-01-25 11:00:00,3779.8,3779.8
2019-01-25 11:15:00,3785.4,3785.4
2019-01-25 11:30:00,3780.2,3780.2
2019-01-25 11:45:00,3767.2,3767.2
2019-01-25 12:00:00,3758.6,3758.6
2019-01-25 12:15:00,3742.4,3742.4
2019-01-25 12:30:00,3733.0,3733.0
2019-01-25 12:45:00,3723.4,3723.4
2019-01-25 13:00:00,3707.8,3707.8
2019-01-25 13:15:00,3680.8,3680.8
2019-01-25 13:30:00,3662.4,3662.4
2019-01-25 13:45:00,3623.0,3623.0
2019-01-25 14:00:00,3619.8,3619.8
2019-01-25 14:15:00,3621.4,3621.4
2019-01-25 14:30:00,3613.2,3613.2
2019-01-25 14:45:00,3596.6,3596.6
2019-01-25 15:00:00,3585.6,3585.6
2019-01-25 15:15:00,3575.2,3575.2
2019-01-25 15:30:00,3566.4,3566.4
2019-01-25 15:45:00,3553.8,3553.8
2019-01-25 16:00:00,3557.4,3557.4
2019-01-25 16:15:00,3561.0,3561.0
2019-01-25 16:30:00,3584.0,3584.0
2019-01-25 16:45:00,3609.8,3609.8
2019-01-25 17:00:00,3663.6,3663.6
2019-01-25 17:15:00,3715.4,3715.4
2019-01-25 17:30:00,3739.2,3739.2
2019-01-25 17:45:00,3752.8,3752.8
2019-01-25 18:00:00,3742.6,3742.6
2019-01-25 18:15:00,3722.8,3722.8
2019-01-25 18:30:00,3718.0,3718.0
2019-01-25 18:45:00,3707.6,3707.6
2019-01-25 19:00:00,3705.2,3705.2
2019-01-25 19:15:00,3652.2,3652.2
2019-01-25 19:30:00,3622.0,3622.0
2019-01-25 19:45:00,3588.8,3588.8
2019-01-25 20:00:00,3510.2,3510.2
2019-01-25 20:15:00,3466.2,3466.2
2019-01-25 20:30:00,3421.8,3421.8
2019-01-25 20:45:00,3384.0,3384.0
2019-01-25 21:00:00,3354.8,3354.8
2019-01-25 21:15:00,3323.2,3323.2
2019-01-25 21:30:00,3284.6,3284.6
2019-01-25 21:45:00,3252.0,3252.0
2019-01-25 22:00:00,3263.4,3263.4
2019-01-25 22:15:00,3236.0,3236.0
2019-01-25 22:30:00,3183.0,3183.0
2019-01-25 22:45:00,3151.6,3151.6
2019-01-25 23:00:00,3082.4,3082.4
2019-01-25 23:15:00,3053.6,3053.6
2019-01-25 23:30:00,3018.4,3018.4
2019-01-25 23:45:00,2985.2,2985.2
2019-01-26 00:00:00,2949.4,2949.4
2019-01-26 00:15:00,2910.4,2910.4
2019-01-26 00:30:00,2891.4,2891.4
2019-01-26 00:45:00,2844.4,2844.4
2019-01-26 01:00:00,2800.0,2800.0
2019-01-26 01:15:00,2769.0,2769.0
2019-01-26 01:30:00,2765.2,2765.2
2019-01-26 01:45:00,2743.0,2743.0
2019-01-26 02:00:00,2711.4,2711.4
2019-01-26 02:15:00,2700.8,2700.8
2019-01-26 02:30:00,2680.6,2680.6
2019-01-26 02:45:00,2673.6,2673.6
2019-01-26 03:00:00,2668.4,2668.4
2019-01-26 03:15:00,2648.8,2648.8
2019-01-26 03:30:00,2643.2,2643.2
2019-01-26 03:45:00,2629.2,2629.2
2019-01-26 04:00:00,2637.8,2637.8
2019-01-26 04:15:00,2624.0,2624.0
2019-01-26 04:30:00,2632.8,2632.8
2019-01-26 04:45:00,2631.4,2631.4
2019-01-26 05:00:00,2646.2,2646.2
2019-01-26 05:15:00,2627.2,2627.2
2019-01-26 05:30:00,2599.0,2599.0
2019-01-26 05:45:00,2602.0,2602.0
2019-01-26 06:00:00,2623.8,2623.8
2019-01-26 06:15:00,2635.0,2635.0
2019-01-26 06:30:00,2666.2,2666.2
2019-01-26 06:45:00,2697.4,2697.4
2019-01-26 07:00:00,2762.2,2762.2
2019-01-26 07:15:00,2794.8,2794.8
2019-01-26 07:30:00,2816.6,2816.6
