name,technology,fuel_type,bidding_EOM,bidding_redispatch,bidding_CRM_pos,bidding_CRM_neg,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
Unit_1277,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,84.33889513,0,1,,,0,,,,,,unit_operator_1278,Market,way/41389594-220
Unit_1278,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,32.72336404,0,1,,,0,,,,,,unit_operator_1279,Market,way/41389594-220
Unit_1279,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2040.851506,0,1,,,0,,,,,,unit_operator_1280,Market,way/41389594-220
Unit_1280,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,624.3552212,0,1,,,0,,,,,,unit_operator_1281,Market,way/41389594-220
Unit_1281,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,63.17293152,0,1,,,0,,,,,,unit_operator_1282,Market,way/41389594-380
Unit_1282,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.7152155,0,1,,,0,,,,,,unit_operator_1283,Market,way/41389594-380
Unit_1283,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,730.0439576,0,1,,,0,,,,,,unit_operator_1284,Market,way/41389594-380
Unit_1284,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,460.119046,0,1,,,0,,,,,,unit_operator_1285,Market,way/41389594-380
Unit_1285,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,24.49436163,0,1,,,0,,,,,,unit_operator_1286,Market,way/414169327-380
Unit_1286,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,724.3782703,0,1,,,0,,,,,,unit_operator_1287,Market,way/414169327-380
Unit_1287,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,416.9606715,0,1,,,0,,,,,,unit_operator_1288,Market,way/414169327-380
Unit_1288,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,17.41186921,0,1,,,0,,,,,,unit_operator_1289,Market,way/42049947-380
Unit_1289,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,801.4529974,0,1,,,0,,,,,,unit_operator_1290,Market,way/42049947-380
Unit_1290,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,177.5627282,0,1,,,0,,,,,,unit_operator_1291,Market,way/42049947-380
Unit_1291,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,33.09952747,0,1,,,0,,,,,,unit_operator_1292,Market,way/42050342-380
Unit_1292,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1591.028485,0,1,,,0,,,,,,unit_operator_1293,Market,way/42050342-380
Unit_1293,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,598.8823851,0,1,,,0,,,,,,unit_operator_1294,Market,way/42050342-380
Unit_1294,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,39.34841668,0,1,,,0,,,,,,unit_operator_1295,Market,way/42097854-380
Unit_1295,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,668.605865,0,1,,,0,,,,,,unit_operator_1296,Market,way/42097854-380
Unit_1296,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,277.4850485,0,1,,,0,,,,,,unit_operator_1297,Market,way/42097854-380
Unit_1297,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,625.5568519,0,1,,,0,,,,,,unit_operator_1298,Market,way/42372159-380
Unit_1298,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,141.3401256,0,1,,,0,,,,,,unit_operator_1299,Market,way/42372159-380
Unit_1299,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,756.5432464,0,1,,,0,,,,,,unit_operator_1300,Market,way/42410916-380
Unit_1300,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,163.9212711,0,1,,,0,,,,,,unit_operator_1301,Market,way/42410916-380
Unit_1301,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,353.399829,0,1,,,0,,,,,,unit_operator_1302,Market,way/42423415-380
Unit_1302,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,36.66161153,0,1,,,0,,,,,,unit_operator_1303,Market,way/42423415-380
Unit_1303,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,50.53958294,0,1,,,0,,,,,,unit_operator_1304,Market,way/42488850-380
Unit_1304,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2113.297387,0,1,,,0,,,,,,unit_operator_1305,Market,way/42488850-380
Unit_1305,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,751.4084418,0,1,,,0,,,,,,unit_operator_1306,Market,way/42488850-380
Unit_1306,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,143.8723273,0,1,,,0,,,,,,unit_operator_1307,Market,way/42507488-380
Unit_1307,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.65981293,0,1,,,0,,,,,,unit_operator_1308,Market,way/42507488-380
Unit_1308,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,20.75427529,0,1,,,0,,,,,,unit_operator_1309,Market,way/425100082-380
Unit_1309,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,26.92369002,0,1,,,0,,,,,,unit_operator_1310,Market,way/42560068-380
Unit_1310,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1048.705427,0,1,,,0,,,,,,unit_operator_1311,Market,way/42560068-380
Unit_1311,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,732.1786447,0,1,,,0,,,,,,unit_operator_1312,Market,way/42560068-380
Unit_1312,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,18.10071798,0,1,,,0,,,,,,unit_operator_1313,Market,way/42681484-380
Unit_1313,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,622.600138,0,1,,,0,,,,,,unit_operator_1314,Market,way/42681484-380
Unit_1314,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,328.4999286,0,1,,,0,,,,,,unit_operator_1315,Market,way/42681484-380
Unit_1315,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1179.609333,0,1,,,0,,,,,,unit_operator_1316,Market,way/42736239-380
Unit_1316,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,238.9776466,0,1,,,0,,,,,,unit_operator_1317,Market,way/42736239-380
Unit_1317,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.64300555,0,1,,,0,,,,,,unit_operator_1318,Market,way/42797575-380
Unit_1318,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,673.9040554,0,1,,,0,,,,,,unit_operator_1319,Market,way/42797575-380
Unit_1319,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,229.2848948,0,1,,,0,,,,,,unit_operator_1320,Market,way/42797575-380
Unit_1320,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,24.09077118,0,1,,,0,,,,,,unit_operator_1321,Market,way/42799487-380
Unit_1321,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1037.835622,0,1,,,0,,,,,,unit_operator_1322,Market,way/42799487-380
Unit_1322,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,353.1066916,0,1,,,0,,,,,,unit_operator_1323,Market,way/42799487-380
Unit_1323,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,73.11925092,0,1,,,0,,,,,,unit_operator_1324,Market,way/42809973-380
Unit_1324,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.5566203,0,1,,,0,,,,,,unit_operator_1325,Market,way/42861703-380
Unit_1325,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,947.9793129,0,1,,,0,,,,,,unit_operator_1326,Market,way/42872354-220
Unit_1326,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,206.5506692,0,1,,,0,,,,,,unit_operator_1327,Market,way/42872354-220
Unit_1327,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,926.1701779,0,1,,,0,,,,,,unit_operator_1328,Market,way/43163132-380
Unit_1328,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.61728942,0,1,,,0,,,,,,unit_operator_1329,Market,way/43688805-380
Unit_1329,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,718.984068,0,1,,,0,,,,,,unit_operator_1330,Market,way/43688805-380
Unit_1330,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,38.67895311,0,1,,,0,,,,,,unit_operator_1331,Market,way/43688805-380
Unit_1331,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,16.32824597,0,1,,,0,,,,,,unit_operator_1332,Market,way/442199284-380
Unit_1332,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1458.247324,0,1,,,0,,,,,,unit_operator_1333,Market,way/442199284-380
Unit_1333,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,347.0380114,0,1,,,0,,,,,,unit_operator_1334,Market,way/442199284-380
Unit_1334,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,607.6656446,0,1,,,0,,,,,,unit_operator_1335,Market,way/44717036-380
Unit_1335,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,113.1131507,0,1,,,0,,,,,,unit_operator_1336,Market,way/449010725-380
Unit_1336,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1852.094217,0,1,,,0,,,,,,unit_operator_1337,Market,way/449010725-380
Unit_1337,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1481.73549,0,1,,,0,,,,,,unit_operator_1338,Market,way/449010725-380
Unit_1338,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,40.20802597,0,1,,,0,,,,,,unit_operator_1339,Market,way/456386244-380
Unit_1339,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,18.14277984,0,1,,,0,,,,,,unit_operator_1340,Market,way/456386244-380
Unit_1340,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,63.33427327,0,1,,,0,,,,,,unit_operator_1341,Market,way/46584363-380
Unit_1341,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,452.7827141,0,1,,,0,,,,,,unit_operator_1342,Market,way/46615737-380
Unit_1342,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,867.4078158,0,1,,,0,,,,,,unit_operator_1343,Market,way/48057110-380
Unit_1343,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,140.1392035,0,1,,,0,,,,,,unit_operator_1344,Market,way/48057110-380
Unit_1344,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,481.9460702,0,1,,,0,,,,,,unit_operator_1345,Market,way/4826893-220
Unit_1345,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,495.0420981,0,1,,,0,,,,,,unit_operator_1346,Market,way/48428875-380
Unit_1346,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,57.61630031,0,1,,,0,,,,,,unit_operator_1347,Market,way/48428875-380
Unit_1347,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,132.216697,0,1,,,0,,,,,,unit_operator_1348,Market,way/49577401-380
Unit_1348,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,220.561196,0,1,,,0,,,,,,unit_operator_1349,Market,way/499165542-380
Unit_1349,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,177.9419911,0,1,,,0,,,,,,unit_operator_1350,Market,way/499165542-380
Unit_1350,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,124.1537445,0,1,,,0,,,,,,unit_operator_1351,Market,way/50643382-220
Unit_1351,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1935.852176,0,1,,,0,,,,,,unit_operator_1352,Market,way/50643382-220
Unit_1352,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1646.115451,0,1,,,0,,,,,,unit_operator_1353,Market,way/50643382-220
Unit_1353,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.77609663,0,1,,,0,,,,,,unit_operator_1354,Market,way/50898216-380
Unit_1354,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,956.6073221,0,1,,,0,,,,,,unit_operator_1355,Market,way/50898216-380
Unit_1355,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,372.2821554,0,1,,,0,,,,,,unit_operator_1356,Market,way/50898216-380
Unit_1356,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,352.8724521,0,1,,,0,,,,,,unit_operator_1357,Market,way/515358077-380
Unit_1357,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,427.8683933,0,1,,,0,,,,,,unit_operator_1358,Market,way/515358077-380
Unit_1358,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,34.19199878,0,1,,,0,,,,,,unit_operator_1359,Market,way/517421342-380
Unit_1359,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1260.530732,0,1,,,0,,,,,,unit_operator_1360,Market,way/517421342-380
Unit_1360,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1190.601956,0,1,,,0,,,,,,unit_operator_1361,Market,way/517421342-380
Unit_1361,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1414.900202,0,1,,,0,,,,,,unit_operator_1362,Market,way/518455594-380
Unit_1362,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,649.3744544,0,1,,,0,,,,,,unit_operator_1363,Market,way/518455594-380
Unit_1363,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,159.7068704,0,1,,,0,,,,,,unit_operator_1364,Market,way/51940126-220
Unit_1364,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,33.14820079,0,1,,,0,,,,,,unit_operator_1365,Market,way/51940126-220
Unit_1365,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,131.933362,0,1,,,0,,,,,,unit_operator_1366,Market,way/525964629-380
Unit_1366,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,62.12263833,0,1,,,0,,,,,,unit_operator_1367,Market,way/525964629-380
Unit_1367,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,299.487101,0,1,,,0,,,,,,unit_operator_1368,Market,way/52983550-380
Unit_1368,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,172.3883057,0,1,,,0,,,,,,unit_operator_1369,Market,way/52983550-380
Unit_1369,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,52.2573887,0,1,,,0,,,,,,unit_operator_1370,Market,way/53378027-380
Unit_1370,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,43.53621908,0,1,,,0,,,,,,unit_operator_1371,Market,way/53378027-380
Unit_1371,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1714.231012,0,1,,,0,,,,,,unit_operator_1372,Market,way/53378027-380
Unit_1372,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,434.0867938,0,1,,,0,,,,,,unit_operator_1373,Market,way/53378027-380
Unit_1373,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.23193933,0,1,,,0,,,,,,unit_operator_1374,Market,way/5404079-380
Unit_1374,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,25.69924676,0,1,,,0,,,,,,unit_operator_1375,Market,way/5404079-380
Unit_1375,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1146.474507,0,1,,,0,,,,,,unit_operator_1376,Market,way/5404079-380
Unit_1376,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,180.4570188,0,1,,,0,,,,,,unit_operator_1377,Market,way/5404079-380
Unit_1377,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1035.414168,0,1,,,0,,,,,,unit_operator_1378,Market,way/54359256-380
Unit_1378,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,61.26240333,0,1,,,0,,,,,,unit_operator_1379,Market,way/54359256-380
Unit_1379,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,18.6014537,0,1,,,0,,,,,,unit_operator_1380,Market,way/55069713-380
Unit_1380,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1448.694215,0,1,,,0,,,,,,unit_operator_1381,Market,way/55069713-380
Unit_1381,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,429.5441638,0,1,,,0,,,,,,unit_operator_1382,Market,way/55069713-380
Unit_1382,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,49.12548371,0,1,,,0,,,,,,unit_operator_1383,Market,way/559702819-380
Unit_1383,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2143.289458,0,1,,,0,,,,,,unit_operator_1384,Market,way/559702819-380
Unit_491_c,wind offshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,755.2137,0,1,,,0,,,,,,unit_operator_492,Market,way/32318130-220
Unit_1384_a,wind offshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,5792.6118,0,1,,,0,,,,,,unit_operator_1385,Market,way/1071504343-380
Unit_1384_b,wind offshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,5792.6118,0,1,,,0,,,,,,unit_operator_1385,Market,way/1089769599-380
Unit_1384_c,wind offshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,5792.6118,0,1,,,0,,,,,,unit_operator_1385,Market,way/1280840211-380
Unit_1384_d,wind offshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,5792.6118,0,1,,,0,,,,,,unit_operator_1385,Market,way/206289192-380
Unit_1384_e,wind offshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,5792.6118,0,1,,,0,,,,,,unit_operator_1385,Market,way/22720647-380
Unit_1562_a,wind offshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,5792.6118,0,1,,,0,,,,,,unit_operator_1563,Market,way/25306938-380
Unit_1385,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,894.4190212,0,1,,,0,,,,,,unit_operator_1386,Market,way/559702819-380
Unit_1386,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,54.30164007,0,1,,,0,,,,,,unit_operator_1387,Market,way/57727004-220
Unit_1387,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1925.604112,0,1,,,0,,,,,,unit_operator_1388,Market,way/57727004-220
Unit_1388,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,193.6584915,0,1,,,0,,,,,,unit_operator_1389,Market,way/57727004-220
Unit_1389,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.22923464,0,1,,,0,,,,,,unit_operator_1390,Market,way/57727004-380
Unit_1390,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,522.7933382,0,1,,,0,,,,,,unit_operator_1391,Market,way/58429825-380
Unit_1391,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,87.16321489,0,1,,,0,,,,,,unit_operator_1392,Market,way/58429825-380
Unit_1392,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,20.77646474,0,1,,,0,,,,,,unit_operator_1393,Market,way/59026005-380
Unit_1393,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1435.370719,0,1,,,0,,,,,,unit_operator_1394,Market,way/59026005-380
Unit_1394,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,329.333814,0,1,,,0,,,,,,unit_operator_1395,Market,way/59026005-380
Unit_1395,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,16.27440866,0,1,,,0,,,,,,unit_operator_1396,Market,way/59707532-380
Unit_1396,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,677.443984,0,1,,,0,,,,,,unit_operator_1397,Market,way/59707532-380
Unit_1397,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,652.4672379,0,1,,,0,,,,,,unit_operator_1398,Market,way/59707532-380
Unit_1398,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,517.8784606,0,1,,,0,,,,,,unit_operator_1399,Market,way/59925390-380
Unit_1399,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,471.0961117,0,1,,,0,,,,,,unit_operator_1400,Market,way/60032354-220
Unit_1400,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,221.8220844,0,1,,,0,,,,,,unit_operator_1401,Market,way/60032354-220
Unit_1401,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,669.1697086,0,1,,,0,,,,,,unit_operator_1402,Market,way/600395952-220
Unit_1402,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,160.4393791,0,1,,,0,,,,,,unit_operator_1403,Market,way/600395952-220
Unit_1403,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,128.4042492,0,1,,,0,,,,,,unit_operator_1404,Market,way/600395952-380
Unit_1404,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,29.07704805,0,1,,,0,,,,,,unit_operator_1405,Market,way/603661085-380
Unit_1405,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,892.9602278,0,1,,,0,,,,,,unit_operator_1406,Market,way/603661085-380
Unit_1406,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,754.3367926,0,1,,,0,,,,,,unit_operator_1407,Market,way/603661085-380
Unit_1407,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,26.44685618,0,1,,,0,,,,,,unit_operator_1408,Market,way/61918154-380
Unit_1408,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,538.5163179,0,1,,,0,,,,,,unit_operator_1409,Market,way/61918154-380
Unit_1409,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,435.598064,0,1,,,0,,,,,,unit_operator_1410,Market,way/61918154-380
Unit_1410,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,58.55042902,0,1,,,0,,,,,,unit_operator_1411,Market,way/62061952-380
Unit_1411,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,73.8438964,0,1,,,0,,,,,,unit_operator_1412,Market,way/63114179-380
Unit_1412,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,565.1136252,0,1,,,0,,,,,,unit_operator_1413,Market,way/66038431-220
Unit_1413,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,65.5842638,0,1,,,0,,,,,,unit_operator_1414,Market,way/66764943-220
Unit_1414,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,878.7822307,0,1,,,0,,,,,,unit_operator_1415,Market,way/66764943-220
Unit_1415,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,396.615435,0,1,,,0,,,,,,unit_operator_1416,Market,way/66764943-220
Unit_1416,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.17378984,0,1,,,0,,,,,,unit_operator_1417,Market,way/672738029-220
Unit_1417,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,46.1789886,0,1,,,0,,,,,,unit_operator_1418,Market,way/683227471-380
Unit_1418,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,43.41420765,0,1,,,0,,,,,,unit_operator_1419,Market,way/683227471-380
Unit_1419,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1783.565992,0,1,,,0,,,,,,unit_operator_1420,Market,way/683227471-380
Unit_1420,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,547.586438,0,1,,,0,,,,,,unit_operator_1421,Market,way/683227471-380
